customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST100165,40,Female,Shymkent,High,87.28,3,6431.99,155.5,49.0,Groceries,334,0.97,True,0.94,0.22,High,19.0,1.83,High,Yes,4,Cash,False,True,False,13.31,12,46,27,Bronze,SMS,6,-3,1018,True,Basic,206,82.44,3272.5,561384.0872,0.38
CUST100167,62,Male,Karaganda,Low,98.25,8,5411.94,314.33,22.0,Electronics,211,0.32,True,0.54,0.2,Low,16.0,1.46,High,No,8,Cash,True,False,False,6.5,11,3,8,Bronze,App,7,-51,2276,False,Premium,293,42.64,15769.22,531723.105,0.6956521739130435
CUST100169,60,Female,Shymkent,High,88.61,5,2105.91,496.7,18.0,Electronics,142,0.35,True,0.79,0.62,Medium,19.0,2.29,High,Yes,9,Cash,True,False,False,13.13,2,32,16,Silver,Email,7,5,1630,False,0,293,95.37,3386.71,186604.68509999997,1.0
CUST100170,46,Female,Astana,Medium,35.37,5,4643.24,147.18,44.0,Beauty,92,0.8,False,0.05,0.29,High,10.0,3.66,High,No,1,Card,False,False,True,2.67,10,20,11,Gold,SMS,1,92,2054,True,Premium,171,48.1,18544.3,164231.39879999997,0.2222222222222222
CUST100175,68,Female,Astana,Low,64.11,0,8840.11,464.27,9.0,Beauty,104,0.62,True,0.94,0.78,Low,8.0,4.97,Medium,Yes,0,Card,True,False,False,15.93,7,3,15,Gold,SMS,6,48,788,True,Basic,111,82.27,11496.42,566739.4521,0.8
CUST100176,39,Male,Karaganda,Low,92.87,8,4152.03,155.47,44.0,Clothing,313,0.38,True,0.1,0.8,Medium,2.0,3.39,Medium,Yes,2,Online Wallet,False,False,False,2.93,6,17,28,Platinum,Social Media,0,-90,3351,True,Basic,125,48.33,18527.74,385599.0261,0.044444444444444446
CUST100177,45,Male,Karaganda,High,84.25,3,6904.22,464.05,25.0,Electronics,229,0.69,True,0.68,0.18,Low,10.0,3.04,Low,Yes,8,Cash,True,True,False,16.67,12,41,30,Gold,App,5,17,407,False,Premium,76,59.39,17658.95,581680.535,0.38461538461538464
CUST100179,59,Female,Almaty,Medium,66.94,7,3807.33,259.33,38.0,Beauty,249,0.53,True,0.27,0.18,Low,5.0,2.2,Low,Yes,9,Card,False,True,True,15.22,11,32,9,Gold,App,7,58,1666,True,0,104,61.82,8346.9,254862.6702,0.1282051282051282
CUST100184,61,Male,Shymkent,Low,63.27,2,6379.45,237.89,39.0,Clothing,131,0.1,True,0.09,0.87,Medium,18.0,1.09,Low,No,1,Cash,True,True,True,2.25,7,7,12,Bronze,Email,7,88,502,True,Premium,169,17.69,3557.34,403627.8015,0.45
CUST100186,37,Female,Astana,Medium,64.75,7,3542.99,360.7,42.0,Clothing,359,0.98,False,0.02,0.93,High,17.0,2.19,Low,Yes,8,Card,False,True,False,14.12,8,22,23,Platinum,Email,9,28,2738,True,Basic,56,89.32,651.47,229408.60249999998,0.3953488372093023
CUST100187,47,Female,Astana,High,92.3,1,2566.23,468.95,26.0,Groceries,351,0.28,True,0.16,0.96,High,13.0,4.48,Medium,No,6,Card,True,False,False,5.74,1,29,15,Gold,SMS,8,-8,396,True,Premium,290,82.69,10064.28,236863.02899999998,0.48148148148148145
CUST100190,42,Female,Astana,High,64.13,8,3265.1,382.59,47.0,Clothing,161,0.56,True,0.01,0.19,Medium,11.0,2.12,Low,No,3,Online Wallet,False,False,False,12.41,4,37,21,Gold,App,7,-61,1101,True,Basic,258,49.03,18708.18,209390.86299999998,0.22916666666666666
CUST100192,50,Female,Astana,Medium,79.02,7,2234.63,137.1,5.0,Groceries,34,0.77,True,0.91,0.74,Low,4.0,3.82,High,No,9,Cash,False,True,False,1.54,5,26,14,Bronze,Social Media,7,77,3099,True,Basic,277,56.25,9608.77,176580.4626,0.6666666666666666
CUST100193,18,Male,Almaty,Low,22.45,0,9476.42,195.39,30.0,Electronics,14,0.73,False,0.74,0.52,Medium,15.0,1.22,Low,Yes,7,Card,False,False,True,10.83,0,49,11,Platinum,Email,1,76,243,True,Premium,93,53.28,18451.66,212745.629,0.4838709677419355
CUST100196,30,Male,Karaganda,Medium,53.44,8,9436.31,404.64,36.0,Clothing,292,0.55,False,0.65,0.19,High,8.0,1.01,Low,No,1,Cash,True,False,False,5.44,10,24,15,Bronze,App,3,-44,3054,False,0,201,13.16,15460.67,504276.4064,0.21621621621621623
CUST100197,58,Male,Almaty,Low,49.82,2,4621.11,189.43,38.0,Electronics,37,0.8,True,0.74,0.6,Low,1.0,3.53,Medium,Yes,5,Online Wallet,True,False,False,12.0,0,16,1,Platinum,SMS,2,92,2918,True,0,7,55.9,14859.91,230223.7002,0.02564102564102564
CUST100198,20,Male,Shymkent,High,34.72,0,5613.96,144.25,23.0,Electronics,148,0.12,False,0.97,0.07,Medium,4.0,3.33,Medium,No,5,Cash,True,False,False,13.24,12,10,35,Bronze,SMS,4,2,2624,True,Basic,30,83.16,806.96,194916.6912,0.16666666666666666
CUST100200,23,Female,Shymkent,High,83.8,6,3399.76,42.03,48.0,Clothing,9,0.27,True,0.06,0.57,High,15.0,1.99,High,No,5,Cash,True,True,True,15.22,3,8,23,Platinum,SMS,2,-41,212,True,0,33,28.67,11149.71,284899.88800000004,0.30612244897959184
CUST100201,25,Female,Almaty,High,87.64,1,7066.02,492.51,6.0,Beauty,99,0.28,True,0.34,0.36,High,7.0,4.66,High,No,7,Online Wallet,False,True,True,3.78,10,0,30,Bronze,Email,8,-24,1776,False,Basic,244,56.65,17092.49,619265.9928,1.0
CUST100209,41,Female,Astana,Low,73.13,6,9639.09,421.34,28.0,Groceries,41,0.27,True,0.04,0.14,Medium,12.0,4.09,Low,Yes,5,Card,True,False,True,14.69,10,25,31,Gold,App,0,-100,1991,True,Basic,120,5.07,6790.03,704906.6516999999,0.41379310344827586
CUST100212,49,Male,Karaganda,Low,69.0,6,6554.78,59.09,46.0,Beauty,18,0.14,False,0.71,0.24,Low,6.0,4.57,High,Yes,2,Cash,False,True,False,8.23,6,34,14,Silver,App,8,-64,1261,True,Premium,304,99.44,18378.95,452279.82,0.1276595744680851
CUST100213,41,Female,Astana,Low,64.23,1,6023.95,450.63,24.0,Groceries,361,0.63,True,0.53,0.63,High,6.0,1.03,High,Yes,2,Cash,True,False,True,16.27,0,2,16,Silver,Email,8,13,3342,False,Basic,18,54.66,14401.58,386918.3085,0.24
CUST100214,58,Female,Karaganda,High,68.15,1,5858.66,477.99,6.0,Clothing,23,0.51,False,0.44,0.6,Low,8.0,1.62,Low,No,4,Online Wallet,False,True,True,4.03,10,29,31,Silver,Email,8,-51,2876,True,0,357,83.96,16900.84,399267.679,1.1428571428571428
CUST100216,66,Male,Astana,Medium,79.57,0,6721.34,347.24,32.0,Electronics,257,0.69,True,0.26,0.94,High,4.0,4.99,Medium,No,3,Online Wallet,False,True,True,10.47,7,31,15,Bronze,Email,6,-76,2202,False,0,197,94.28,12893.42,534817.0238,0.12121212121212122
CUST100217,66,Male,Karaganda,Low,47.92,2,9521.15,271.17,19.0,Groceries,6,0.51,True,0.67,0.4,Low,18.0,1.18,High,Yes,0,Cash,False,False,True,3.39,10,11,17,Silver,App,0,25,705,False,Premium,27,11.59,7129.26,456253.508,0.9
CUST100219,29,Female,Shymkent,High,54.58,3,3390.88,348.6,20.0,Electronics,0,0.86,False,0.26,0.89,Low,9.0,4.24,Low,Yes,8,Online Wallet,False,False,True,19.28,1,15,15,Platinum,Social Media,8,26,1316,True,0,128,62.28,11422.16,185074.2304,0.42857142857142855
CUST100223,66,Male,Almaty,Medium,39.66,4,6917.37,471.92,11.0,Clothing,29,0.5,False,0.88,0.8,Low,13.0,3.35,High,No,3,Cash,True,True,True,4.09,9,21,1,Silver,SMS,4,-76,304,True,0,71,30.68,2031.12,274342.8942,1.0833333333333333
CUST100225,66,Female,Almaty,Low,74.28,6,5737.68,111.0,29.0,Clothing,17,0.92,True,0.7,0.23,Low,17.0,3.02,High,Yes,2,Online Wallet,False,True,False,17.24,4,27,7,Silver,SMS,7,-43,1965,False,Premium,245,5.12,8303.18,426194.8704,0.5666666666666667
CUST100227,66,Female,Karaganda,Medium,92.4,1,2360.98,382.95,29.0,Electronics,272,0.43,True,0.89,0.68,High,14.0,4.01,Low,Yes,4,Card,False,True,True,14.34,14,30,17,Gold,Email,8,-22,3126,True,Basic,138,16.06,13846.86,218154.55200000003,0.4666666666666667
CUST100228,19,Female,Shymkent,Low,26.4,2,8498.11,9.1,22.0,Electronics,301,0.19,False,0.91,0.29,High,18.0,2.62,Low,No,9,Online Wallet,False,True,True,18.63,3,19,31,Gold,SMS,1,59,632,True,Premium,306,52.51,17108.79,224350.104,0.782608695652174
CUST100231,40,Male,Shymkent,High,65.31,0,4805.58,234.27,20.0,Beauty,11,0.87,False,0.47,0.91,Low,3.0,1.96,Low,Yes,0,Online Wallet,True,False,False,5.84,3,5,7,Platinum,SMS,0,20,31,True,0,215,52.36,9188.55,313852.4298,0.14285714285714285
CUST100232,54,Male,Karaganda,Low,70.89,8,5744.21,219.98,41.0,Beauty,217,0.41,False,0.68,0.15,Medium,0.0,3.08,High,No,6,Online Wallet,True,True,False,2.17,10,10,27,Silver,App,1,22,1074,True,0,140,83.21,19209.35,407207.0469,0.0
CUST100233,49,Male,Karaganda,Medium,92.88,4,2056.18,347.46,14.0,Clothing,337,0.78,True,0.47,0.04,High,6.0,1.15,Medium,No,6,Card,False,True,False,14.55,10,45,10,Gold,SMS,1,-99,2080,True,0,107,54.75,10073.17,190977.99839999998,0.4
CUST100234,50,Male,Shymkent,Low,33.68,3,8724.89,108.68,27.0,Electronics,305,0.55,False,0.08,0.03,Medium,4.0,2.24,High,Yes,1,Card,False,True,True,15.78,13,29,26,Gold,Email,2,58,1367,True,Basic,194,98.54,13550.09,293854.2952,0.14285714285714285
CUST100235,18,Female,Almaty,Medium,25.74,7,9656.5,305.3,38.0,Clothing,5,0.81,False,0.84,0.87,High,16.0,1.69,Medium,Yes,4,Card,True,False,True,14.67,13,33,10,Gold,SMS,7,-18,1226,True,0,56,46.08,4414.23,248558.31,0.41025641025641024
CUST100236,36,Female,Karaganda,Low,72.61,8,5534.65,26.83,4.0,Groceries,351,0.09,True,0.09,0.55,Low,19.0,2.02,Low,Yes,8,Card,False,False,False,5.85,2,47,22,Gold,Email,5,3,1837,False,0,185,96.51,9331.9,401870.93649999995,3.8
CUST100237,19,Female,Karaganda,High,70.68,2,2635.64,406.62,7.0,Groceries,310,0.46,False,0.36,0.31,High,6.0,4.94,Medium,No,6,Cash,True,True,True,18.54,7,29,16,Platinum,SMS,0,62,1173,True,0,87,47.25,5439.89,186287.0352,0.75
CUST100238,61,Female,Astana,Low,93.71,3,8780.58,408.64,30.0,Clothing,123,0.15,True,0.99,0.81,Medium,1.0,2.48,High,No,8,Online Wallet,True,False,False,4.29,2,35,27,Bronze,App,7,-45,279,False,0,348,83.76,14420.16,822828.1518,0.03225806451612903
CUST100239,43,Male,Shymkent,Medium,20.53,0,9882.91,159.38,10.0,Beauty,364,0.79,True,0.43,0.64,High,9.0,1.6,Medium,Yes,7,Online Wallet,True,False,False,13.51,7,47,38,Gold,SMS,2,38,3518,False,Premium,198,8.15,846.19,202896.1423,0.8181818181818182
CUST100240,49,Male,Karaganda,Medium,70.53,2,7444.61,57.18,7.0,Groceries,360,0.15,True,0.82,0.62,Medium,16.0,4.95,High,Yes,1,Online Wallet,False,False,True,7.45,14,27,28,Platinum,App,2,-17,1568,True,Premium,305,58.21,14267.39,525068.3433,2.0
CUST100244,28,Male,Almaty,Medium,65.31,0,2425.9,179.97,36.0,Electronics,337,0.99,True,0.51,0.92,High,14.0,2.41,Low,No,2,Cash,True,True,False,2.88,10,6,35,Gold,Social Media,3,-34,3337,True,Premium,279,83.32,19031.3,158435.529,0.3783783783783784
CUST100247,41,Female,Shymkent,Medium,31.96,8,6468.06,387.53,38.0,Electronics,92,0.74,True,0.35,0.33,Medium,8.0,2.57,High,Yes,2,Cash,False,False,False,11.83,3,35,4,Silver,App,5,-71,1431,False,Premium,136,31.39,13244.81,206719.1976,0.20512820512820512
CUST100251,23,Female,Karaganda,Low,31.88,7,6099.57,471.3,20.0,Clothing,70,0.51,False,0.53,0.05,Medium,3.0,1.07,High,Yes,2,Online Wallet,False,False,True,2.39,13,30,29,Gold,Email,6,90,2246,True,Basic,170,7.89,15686.93,194454.2916,0.14285714285714285
CUST100252,39,Female,Astana,High,79.26,1,3479.92,465.19,34.0,Beauty,5,0.83,True,0.77,0.41,High,8.0,3.47,Medium,Yes,0,Cash,False,False,True,6.96,13,23,37,Gold,App,1,-57,2790,False,0,24,0.5,12972.52,275818.45920000004,0.22857142857142856
CUST100255,33,Male,Shymkent,High,94.18,6,6783.48,138.14,14.0,Groceries,54,0.19,False,0.85,0.68,Low,17.0,2.86,High,Yes,9,Card,False,False,False,3.66,10,17,8,Platinum,SMS,2,-37,2686,True,Basic,185,81.13,15689.85,638868.1464,1.1333333333333333
CUST100257,26,Female,Karaganda,Low,76.73,6,5180.27,280.76,48.0,Groceries,280,0.76,False,0.69,0.21,Low,19.0,1.99,High,No,6,Online Wallet,True,True,False,10.49,3,29,6,Bronze,App,9,-9,2177,False,0,273,63.34,5378.07,397482.11710000003,0.3877551020408163
CUST100258,23,Male,Almaty,Low,48.31,5,8231.26,78.51,9.0,Beauty,97,0.26,False,0.98,0.76,Low,11.0,3.2,Medium,Yes,9,Cash,True,False,True,13.87,12,47,21,Platinum,SMS,3,-35,1126,False,0,109,75.81,4376.87,397652.1706,1.1
CUST100259,33,Male,Almaty,High,94.45,1,6588.67,90.2,49.0,Electronics,82,0.48,True,0.83,0.19,Low,8.0,4.28,High,Yes,3,Card,True,False,True,12.48,6,6,12,Gold,SMS,2,-45,1455,True,Basic,255,50.91,2495.83,622299.8815,0.16
CUST100260,46,Female,Almaty,Medium,39.35,8,4677.89,181.59,35.0,Beauty,259,0.42,False,0.25,0.97,High,15.0,2.89,Medium,No,4,Card,False,True,False,10.83,3,17,28,Bronze,SMS,5,-57,1446,True,Basic,311,82.76,18755.42,184074.9715,0.4166666666666667
CUST100261,20,Female,Astana,Medium,70.8,4,9545.16,97.44,22.0,Clothing,215,0.75,False,0.11,0.37,Low,11.0,1.39,High,No,0,Card,True,False,False,13.06,7,27,1,Bronze,App,8,-53,1457,False,Basic,113,26.13,17276.86,675797.328,0.4782608695652174
CUST100263,53,Male,Shymkent,Low,92.88,5,2961.02,333.56,44.0,Groceries,234,0.12,True,0.66,0.19,High,2.0,2.31,Medium,Yes,3,Online Wallet,True,False,False,14.56,0,42,16,Platinum,SMS,3,27,395,False,0,112,72.8,3060.9,275019.5376,0.044444444444444446
CUST100264,36,Male,Shymkent,Low,34.45,9,9123.17,350.46,37.0,Electronics,321,0.98,True,0.81,0.18,Medium,17.0,3.07,High,Yes,0,Cash,False,False,True,15.81,6,7,11,Bronze,Social Media,4,75,2587,False,Basic,247,38.7,10838.19,314293.20650000003,0.4473684210526316
CUST100265,43,Male,Shymkent,High,52.4,4,8546.93,268.73,14.0,Beauty,177,0.91,True,0.72,0.35,Medium,15.0,1.34,Low,Yes,8,Online Wallet,True,False,True,8.87,12,20,14,Silver,Social Media,6,4,3298,False,0,213,17.28,373.91,447859.132,1.0
CUST100267,36,Male,Almaty,Low,94.56,9,9306.48,240.03,5.0,Groceries,33,0.78,True,0.94,0.88,Low,18.0,3.94,High,No,3,Online Wallet,True,False,False,15.09,14,45,21,Platinum,App,1,-41,3645,False,Basic,244,61.58,8807.18,880020.7488,3.0
CUST100273,50,Male,Almaty,High,30.46,5,8981.12,429.71,48.0,Electronics,243,0.62,False,0.44,0.53,Medium,3.0,4.33,Low,No,6,Cash,True,True,True,14.71,13,7,21,Platinum,SMS,3,-34,2668,False,Premium,61,10.02,4095.45,273564.91520000005,0.061224489795918366
CUST100274,57,Male,Astana,Low,99.75,3,7880.39,299.38,23.0,Groceries,205,0.03,False,0.52,0.17,Low,7.0,3.12,Low,No,9,Online Wallet,False,True,False,17.99,14,43,15,Silver,Social Media,0,50,3365,False,Premium,83,22.1,2818.31,786068.9025000001,0.2916666666666667
CUST100275,56,Female,Karaganda,High,65.86,3,9673.98,63.18,29.0,Electronics,165,0.18,True,0.47,0.32,High,7.0,2.81,Medium,No,1,Cash,True,False,True,13.73,1,46,23,Platinum,Social Media,4,-2,3380,True,Basic,297,43.63,10224.73,637128.3228,0.23333333333333334
CUST100276,35,Female,Almaty,Low,92.22,5,5455.89,166.99,16.0,Clothing,264,0.08,False,0.43,0.2,High,19.0,1.5,Low,No,0,Card,True,False,False,10.8,1,33,18,Platinum,Social Media,4,50,677,False,Basic,319,41.17,10913.69,503142.1758,1.1176470588235294
CUST100277,57,Female,Karaganda,Low,43.58,8,5154.54,50.93,17.0,Groceries,254,0.53,True,0.63,0.84,Low,0.0,2.48,High,Yes,7,Cash,True,False,False,6.62,11,17,22,Bronze,Social Media,1,73,829,False,Basic,129,84.89,6368.59,224634.85319999998,0.0
CUST100280,45,Female,Almaty,Low,32.82,5,5026.44,279.54,14.0,Electronics,315,0.47,True,0.76,0.07,High,19.0,4.67,High,Yes,3,Online Wallet,False,True,True,16.2,4,35,8,Bronze,App,9,74,908,True,0,115,81.7,19655.89,164967.7608,1.2666666666666666
CUST100281,42,Female,Karaganda,High,51.92,0,7550.41,214.65,44.0,Groceries,346,0.02,False,0.83,0.66,Medium,10.0,1.18,Low,No,7,Card,False,True,True,7.29,1,29,37,Gold,Social Media,4,6,870,False,Basic,219,33.4,11980.44,392017.2872,0.2222222222222222
CUST100282,67,Male,Astana,Medium,42.73,4,8243.77,362.73,9.0,Beauty,315,0.26,False,0.57,0.77,Medium,2.0,2.21,High,No,1,Cash,True,True,True,17.1,0,19,36,Silver,App,5,11,865,True,0,142,95.88,13457.46,352256.2921,0.2
CUST100283,40,Female,Astana,Medium,98.05,0,2904.34,184.71,7.0,Beauty,125,0.18,True,0.07,0.1,Medium,0.0,4.72,Medium,Yes,1,Cash,False,True,True,3.82,5,15,4,Gold,Email,9,99,122,False,0,268,61.78,9097.37,284770.537,0.0
CUST100284,48,Female,Karaganda,Low,49.62,8,7153.33,81.59,14.0,Groceries,331,0.17,True,0.36,0.77,High,4.0,1.33,Low,Yes,8,Cash,True,True,False,4.79,1,0,10,Gold,App,7,3,65,True,0,75,78.01,3656.07,354948.23459999997,0.26666666666666666
CUST100285,47,Male,Astana,Medium,81.11,9,8302.44,121.83,16.0,Groceries,135,0.23,True,0.0,0.59,Low,17.0,2.86,Low,Yes,6,Online Wallet,False,False,False,12.56,9,26,1,Bronze,App,2,-53,2786,True,Basic,147,92.01,14291.45,673410.9084000001,1.0
CUST100286,59,Female,Shymkent,Low,66.68,3,3810.56,275.16,10.0,Clothing,105,0.81,True,0.6,0.69,High,9.0,3.99,Medium,Yes,9,Card,True,False,False,3.18,7,5,15,Bronze,App,8,-38,395,True,Basic,81,63.95,16398.14,254088.14080000002,0.8181818181818182
CUST100287,52,Female,Astana,High,47.96,1,6986.0,227.68,5.0,Beauty,104,0.95,True,0.98,0.72,High,4.0,2.35,High,Yes,8,Cash,True,True,False,8.33,0,10,6,Platinum,Email,2,-81,396,False,0,181,74.65,18395.5,335048.56,0.6666666666666666
CUST100288,24,Female,Shymkent,Medium,47.42,8,4429.08,26.09,7.0,Clothing,148,0.71,True,0.83,0.16,Low,17.0,4.24,High,No,2,Card,False,False,True,6.95,3,39,6,Platinum,Social Media,7,-85,127,True,0,182,2.58,4181.06,210026.9736,2.125
CUST100289,33,Male,Shymkent,Medium,34.19,5,9857.96,108.92,22.0,Electronics,183,0.07,False,0.49,0.8,Low,8.0,1.6,High,No,3,Card,True,False,False,9.45,4,17,33,Silver,SMS,5,-41,3474,True,Premium,72,65.64,15924.7,337043.65239999996,0.34782608695652173
CUST100291,65,Female,Karaganda,High,76.15,2,4202.02,364.05,40.0,Beauty,302,0.73,True,0.74,0.65,Low,19.0,3.57,High,Yes,0,Card,False,False,True,17.49,1,24,3,Bronze,SMS,5,75,2668,False,0,155,39.03,15226.0,319983.82300000003,0.4634146341463415
CUST100292,69,Female,Astana,Low,91.81,1,2710.79,366.56,42.0,Clothing,264,0.11,True,0.59,0.5,Low,11.0,2.18,Low,No,8,Card,True,False,True,10.6,3,47,30,Bronze,SMS,7,-64,1831,True,0,73,23.23,4180.57,248877.6299,0.2558139534883721
CUST100293,66,Male,Astana,Medium,21.8,5,8512.39,350.5,22.0,Electronics,77,0.29,True,0.89,0.85,High,13.0,1.28,Low,No,1,Cash,True,True,True,6.58,4,43,38,Bronze,Social Media,5,-7,109,False,Basic,254,3.56,6146.9,185570.10199999998,0.5652173913043478
CUST100294,19,Male,Karaganda,High,92.57,9,2942.55,410.14,35.0,Groceries,310,0.43,False,0.32,0.88,Medium,0.0,3.23,Low,Yes,9,Card,False,False,False,11.79,11,39,25,Bronze,SMS,1,93,2791,False,Basic,49,87.99,3497.34,272391.85349999997,0.0
CUST100296,65,Male,Astana,High,53.01,8,7428.67,40.2,3.0,Clothing,335,0.52,False,0.06,0.53,Medium,0.0,2.77,Low,No,9,Card,True,False,False,12.04,6,44,14,Platinum,SMS,0,-95,214,False,0,204,44.69,18722.1,393793.7967,0.0
CUST100297,29,Female,Karaganda,Medium,34.36,4,5022.58,249.06,47.0,Beauty,90,0.13,True,0.14,0.45,High,14.0,4.75,Medium,No,5,Online Wallet,True,False,False,16.26,13,20,19,Gold,Email,1,18,3220,False,0,80,53.67,18308.71,172575.8488,0.2916666666666667
CUST100306,33,Male,Astana,Medium,57.73,5,3015.92,309.75,33.0,Groceries,66,0.29,True,0.6,0.92,High,13.0,4.8,Low,No,9,Card,False,True,True,9.54,13,28,10,Gold,Social Media,7,48,1765,True,Basic,92,86.54,2895.66,174109.0616,0.38235294117647056
CUST100308,37,Male,Almaty,High,19.34,3,7929.75,51.5,15.0,Groceries,185,0.19,False,0.77,0.41,High,3.0,2.4,Low,Yes,7,Cash,False,False,False,8.94,9,18,18,Bronze,Social Media,6,-31,2124,True,0,268,27.95,4868.69,153361.365,0.1875
CUST100310,50,Male,Astana,Medium,72.95,1,4859.94,383.93,14.0,Clothing,180,0.48,True,0.22,0.09,Medium,19.0,4.99,Low,Yes,5,Cash,False,True,True,4.81,4,14,33,Silver,SMS,4,59,2451,False,Premium,331,95.7,13810.33,354532.62299999996,1.2666666666666666
CUST100312,69,Male,Almaty,Medium,73.42,0,4503.97,478.01,26.0,Beauty,137,0.94,True,0.22,0.09,Low,12.0,2.47,High,Yes,1,Online Wallet,True,False,False,19.6,6,32,24,Bronze,Email,3,-17,1881,False,0,195,47.83,5492.35,330681.47740000003,0.4444444444444444
CUST100316,53,Female,Karaganda,High,24.73,0,8177.25,123.37,1.0,Groceries,173,0.27,False,0.95,0.55,Medium,13.0,2.19,Medium,Yes,6,Online Wallet,True,False,False,19.95,11,13,27,Gold,App,7,99,1522,False,Basic,303,56.55,18529.82,202223.39250000002,6.5
CUST100317,55,Male,Shymkent,High,79.82,1,3613.9,326.76,19.0,Electronics,292,0.43,False,0.82,0.19,High,4.0,4.13,High,No,9,Card,False,False,True,6.43,8,24,8,Platinum,SMS,8,-56,3115,False,Premium,185,15.96,1209.64,288461.49799999996,0.2
CUST100319,37,Male,Shymkent,Medium,99.42,1,8659.59,182.17,34.0,Groceries,287,0.45,True,0.16,0.21,Medium,13.0,3.36,Low,Yes,5,Cash,True,True,True,8.75,6,14,16,Bronze,SMS,9,-78,1070,False,Premium,178,18.19,8685.36,860936.4378000001,0.37142857142857144
CUST100320,52,Female,Karaganda,Medium,32.71,0,4867.82,459.3,19.0,Beauty,206,0.5,False,0.7,0.18,High,15.0,1.16,Medium,Yes,4,Card,True,True,False,12.75,9,20,26,Gold,Social Media,2,93,794,True,0,312,76.64,11052.58,159226.3922,0.75
CUST100322,42,Female,Karaganda,Medium,19.0,0,9046.59,133.73,11.0,Electronics,279,0.0,True,0.4,0.87,Medium,6.0,4.07,High,No,1,Cash,False,False,False,1.38,3,1,24,Bronze,SMS,4,-29,2856,True,Basic,242,56.31,14923.65,171885.21,0.5
CUST100324,42,Female,Shymkent,High,56.53,1,5497.06,378.99,24.0,Clothing,351,0.17,True,0.12,0.44,High,8.0,3.91,Medium,No,7,Cash,False,True,True,16.88,7,1,13,Bronze,Email,5,91,590,True,Basic,223,97.91,6238.32,310748.8018,0.32
CUST100327,63,Female,Shymkent,Medium,43.96,2,7796.24,21.33,11.0,Beauty,45,0.73,False,0.29,0.22,Low,2.0,4.61,Medium,No,3,Online Wallet,False,False,False,13.56,9,48,3,Bronze,SMS,0,-92,171,False,Basic,330,0.04,11688.51,342722.7104,0.16666666666666666
CUST100328,35,Male,Shymkent,Medium,69.92,5,4406.0,248.99,43.0,Beauty,125,0.97,False,0.49,0.39,Medium,15.0,2.68,High,Yes,5,Cash,True,True,False,4.98,8,20,12,Platinum,Email,0,-45,1318,True,Basic,65,78.5,9908.98,308067.52,0.3409090909090909
CUST100329,19,Male,Karaganda,High,17.46,6,9980.78,226.84,4.0,Groceries,212,0.08,True,0.96,0.63,Medium,8.0,3.96,Medium,No,9,Cash,True,True,False,4.84,6,49,37,Bronze,SMS,7,62,1272,True,0,26,71.16,9852.51,174264.4188,1.6
CUST100330,52,Male,Astana,Low,64.24,9,6987.21,435.55,18.0,Electronics,73,0.46,True,0.08,0.84,Medium,13.0,3.38,Low,Yes,7,Online Wallet,True,False,False,11.3,7,43,17,Platinum,Email,2,86,1889,True,Premium,209,21.51,13441.05,448858.37039999996,0.6842105263157895
CUST100331,33,Male,Astana,Low,59.41,5,9501.05,90.21,44.0,Clothing,86,0.9,False,0.8,0.34,Low,10.0,3.7,High,Yes,6,Card,True,True,True,7.8,7,42,38,Bronze,Social Media,9,93,508,True,Premium,42,15.04,5731.33,564457.3805,0.2222222222222222
CUST100332,58,Female,Shymkent,Medium,75.57,1,2865.59,16.67,23.0,Electronics,4,0.32,True,0.46,0.62,Medium,2.0,3.15,Medium,Yes,8,Cash,False,True,True,11.87,10,11,19,Platinum,App,4,85,3288,False,0,44,59.06,17598.15,216552.63629999998,0.08333333333333333
CUST100334,50,Female,Astana,Medium,93.32,1,3828.24,92.9,37.0,Beauty,186,0.56,True,0.97,0.93,Low,5.0,4.47,High,No,6,Cash,False,False,True,18.0,5,2,39,Platinum,SMS,2,-61,1853,True,Premium,238,37.7,14151.58,357251.35679999995,0.13157894736842105
CUST100335,21,Female,Karaganda,Low,96.13,5,2721.21,29.51,1.0,Beauty,249,0.98,False,0.46,0.9,Low,18.0,3.27,Medium,No,2,Card,True,False,True,4.62,11,39,22,Platinum,Email,5,-39,931,False,Basic,178,10.35,11497.58,261589.9173,9.0
