customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate
CUST100106,18,Female,Almaty,Medium,66.07,2,2216.06,113.53,29,Groceries,230,0.39,True,0.93,0.96,High,12,4.89,Medium,No,4,Card,True,True,True,10.2,3,20,10,Silver,Social Media,0,-36,1858,True,Basic,138,74.71,1143.79
CUST100107,61,Male,Shymkent,Medium,12.16,2,2907.7,327.91,11,Electronics,272,0.92,False,0.99,0.64,High,11,2.55,High,Yes,1,Online Wallet,True,False,False,2.73,6,16,26,Platinum,Email,0,-32,771,False,None,40,36.95,16127.95
CUST100108,25,Female,Astana,High,74.45,3,643.69,412.03,49,Beauty,81,0.46,False,0.28,0.75,High,6,2.64,Medium,Yes,3,Card,True,False,False,2.51,4,14,7,Silver,App,4,7,3567,True,None,144,47.7,16632.35
CUST100109,41,Female,Astana,Medium,52.02,0,2825.72,494.72,30,Beauty,225,0.98,False,0.91,0.49,Low,12,2.82,High,Yes,4,Card,False,True,True,13.06,0,23,17,Silver,Social Media,3,32,1481,False,Basic,29,90.08,17773.05
CUST100110,28,Female,Astana,Low,22.51,1,9236.69,350.72,43,Beauty,127,0.3,True,0.04,0.53,Low,6,1.8,High,No,0,Cash,True,False,True,15.15,14,35,4,Silver,Social Media,5,-81,2445,False,Premium,124,44.5,10620.19
CUST100111,68,Male,Astana,High,28.95,4,1957.28,346.89,5,Beauty,322,0.07,False,0.01,0.98,Low,5,1.56,Medium,Yes,6,Card,False,False,False,6.05,1,42,6,Platinum,Social Media,2,-53,1435,True,None,292,11.5,2349.72
CUST100112,34,Male,Almaty,Low,55.73,5,2119.23,308.58,6,Groceries,331,0.57,False,0.6,0.6,Medium,16,4.11,Low,No,0,Online Wallet,True,False,False,8.86,7,23,22,Platinum,Email,3,-95,3480,False,Premium,344,59.57,17902.46
CUST100113,25,Male,Shymkent,Medium,60.17,8,6039.78,24.8,14,Groceries,189,0.82,False,0.48,0.54,Medium,13,3.43,Medium,Yes,5,Online Wallet,False,False,False,10.71,7,25,29,Silver,Email,1,86,674,True,Premium,242,73.45,7617.85
CUST100114,52,Male,Shymkent,Medium,96.82,1,5712.84,294.6,16,Clothing,67,0.39,False,0.47,0.87,Medium,6,1.6,Low,No,1,Online Wallet,True,False,False,17.6,4,9,24,Silver,SMS,1,13,1169,False,Basic,93,42.45,13419.37
CUST100115,52,Male,Almaty,Medium,85.47,8,1841.99,403.5,14,Beauty,163,0.19,False,0.23,0.45,Low,17,2.98,High,Yes,9,Online Wallet,True,False,False,13.11,1,30,16,Silver,App,8,70,2431,False,Premium,66,95.91,17561.75
CUST100116,50,Female,Almaty,Medium,20.58,6,1627.22,200.73,33,Clothing,8,0.74,True,0.6,0.47,Medium,0,4.98,High,Yes,4,Online Wallet,False,True,False,17.27,14,0,23,Bronze,Social Media,8,-31,3199,False,None,361,43.72,2785.41
CUST100117,22,Male,Almaty,Low,77.4,8,1258.07,295.55,37,Electronics,162,0.27,True,0.02,0.71,High,16,3.11,High,No,8,Card,True,False,True,5.44,3,41,28,Bronze,SMS,1,-2,1166,True,Basic,219,24.17,12551.16
CUST100118,59,Female,Karaganda,High,0.83,3,8624.75,463.61,5,Groceries,216,0.77,True,0.43,0.16,Low,19,4.65,Low,No,6,Online Wallet,False,True,False,10.93,1,45,38,Silver,Social Media,0,2,1965,True,Premium,158,64.79,17369.02
CUST100119,56,Female,Shymkent,Low,12.98,6,6578.91,90.16,40,Beauty,51,0.26,False,0.37,0.13,Medium,4,4.34,Low,Yes,8,Cash,False,False,False,14.0,13,37,24,Gold,Social Media,5,-19,2211,True,Basic,321,97.86,1964.43
CUST100120,58,Male,Shymkent,High,19.97,0,9539.11,143.84,14,Groceries,117,0.56,True,0.19,0.62,High,10,1.44,Low,Yes,4,Card,False,False,False,5.29,13,22,10,Gold,Email,7,-15,2821,False,Basic,131,27.91,759.79
CUST100121,45,Female,Shymkent,Medium,59.72,7,1741.75,59.61,40,Electronics,345,0.89,True,0.51,0.18,High,14,2.62,High,No,6,Cash,False,False,True,4.19,6,20,3,Silver,Email,1,-71,267,False,Premium,207,6.3,2697.75
CUST100122,24,Male,Astana,Medium,19.47,6,4659.98,252.62,9,Clothing,100,0.2,True,0.69,0.44,Low,12,3.24,Medium,Yes,7,Cash,False,True,False,13.45,7,38,13,Platinum,App,6,-41,404,True,Premium,95,61.71,19775.56
CUST100123,26,Male,Almaty,Medium,36.53,6,7456.16,420.63,27,Groceries,111,0.82,False,0.81,0.8,Medium,3,3.6,Medium,No,7,Online Wallet,True,False,True,4.23,5,46,38,Silver,SMS,0,70,1362,True,None,334,26.62,14645.47
CUST100124,25,Male,Almaty,Medium,24.28,1,2214.13,220.43,3,Groceries,346,0.27,False,0.46,0.31,Low,1,2.17,High,Yes,9,Online Wallet,True,True,True,13.44,8,11,6,Gold,SMS,8,-33,748,False,Basic,281,66.33,12019.43
CUST100125,29,Female,Almaty,Low,33.74,9,6878.3,39.57,10,Beauty,313,0.66,False,0.24,0.74,High,6,1.03,High,Yes,7,Cash,False,True,True,5.73,11,42,5,Gold,App,2,90,3253,False,Premium,355,13.39,11753.16
CUST100126,51,Male,Karaganda,High,94.25,8,4790.65,135.45,48,Groceries,151,0.24,False,0.21,0.33,High,14,2.24,Low,Yes,6,Online Wallet,True,True,True,9.25,0,17,29,Silver,App,9,30,141,False,Basic,152,6.72,14739.36
CUST100127,50,Male,Shymkent,High,99.74,7,4365.21,445.4,11,Beauty,58,0.11,False,0.58,0.04,High,9,3.27,Medium,No,2,Online Wallet,True,False,False,11.57,7,21,5,Gold,Email,7,93,2456,False,Premium,229,23.46,11242.85
CUST100128,65,Male,Almaty,Medium,68.57,0,6485.48,280.97,34,Clothing,36,0.66,False,0.39,0.09,High,19,2.4,Medium,Yes,9,Card,False,False,True,8.26,4,43,22,Silver,App,7,-75,1021,False,Basic,68,82.66,125.72
CUST100129,40,Female,Karaganda,Low,57.23,0,4730.18,457.47,1,Beauty,103,0.59,False,0.32,0.43,High,12,2.52,Low,Yes,3,Card,False,False,False,6.26,0,5,16,Platinum,SMS,1,16,1806,True,None,251,2.03,4633.55
CUST100130,41,Male,Almaty,Medium,70.84,4,8218.13,418.05,10,Clothing,235,0.4,False,0.52,0.32,Medium,0,4.35,High,Yes,6,Card,True,True,False,18.43,8,33,11,Platinum,Email,2,42,645,True,Basic,358,50.77,14579.23
CUST100131,54,Female,Astana,High,77.17,1,9312.16,210.07,6,Electronics,37,0.04,False,0.56,0.47,Medium,9,2.67,High,No,0,Card,True,False,False,18.9,1,26,6,Gold,SMS,6,-37,1855,True,Basic,316,92.64,17518.05
CUST100132,52,Female,Shymkent,High,73.9,0,5929.7,318.6,8,Clothing,14,0.48,True,0.23,0.52,High,3,4.87,Medium,Yes,4,Online Wallet,True,False,False,4.55,1,9,18,Silver,App,8,71,1688,True,None,178,13.72,11607.14
CUST100133,61,Male,Karaganda,Low,8.19,9,3075.89,333.89,31,Clothing,143,0.15,True,0.38,0.94,Medium,2,1.66,High,No,7,Card,False,True,True,17.93,11,14,4,Gold,Email,0,70,3269,True,None,238,64.34,11900.82
CUST100134,57,Female,Almaty,High,31.03,7,7794.5,374.66,6,Electronics,310,0.36,True,0.71,0.47,Low,2,1.36,Low,No,0,Cash,True,True,False,2.04,10,38,37,Bronze,Email,1,39,155,False,Basic,170,14.64,14950.57
CUST100135,39,Female,Shymkent,Low,34.34,3,1787.85,169.82,31,Electronics,249,0.59,True,0.39,0.86,Medium,9,1.85,Low,No,2,Card,False,False,True,1.61,0,14,19,Bronze,App,9,19,2377,True,None,280,91.79,13643.28
CUST100136,44,Male,Karaganda,Medium,36.93,1,1040.41,148.05,34,Groceries,281,0.94,False,0.44,0.85,Low,14,1.35,Medium,Yes,8,Card,True,True,True,13.62,8,49,8,Bronze,Social Media,0,27,56,False,None,27,62.42,18492.2
CUST100137,52,Male,Shymkent,Medium,34.43,4,5235.44,343.87,40,Clothing,238,0.51,True,0.64,0.89,Low,12,2.0,Medium,Yes,1,Card,True,True,False,6.84,0,0,7,Bronze,App,9,-57,619,True,Basic,32,76.5,11215.46
CUST100138,18,Male,Shymkent,Low,78.71,5,6502.68,410.28,29,Beauty,294,0.19,False,0.19,0.54,Low,14,3.18,Low,No,2,Online Wallet,True,True,False,6.53,14,16,25,Silver,Email,4,-59,3218,True,None,2,57.55,4960.11
CUST100139,52,Female,Astana,Medium,74.76,7,8366.48,210.05,3,Electronics,46,0.95,True,0.87,0.29,Low,13,2.04,High,Yes,5,Online Wallet,True,False,True,9.04,6,27,23,Platinum,Social Media,0,61,1127,False,None,326,68.86,17692.64
CUST100140,54,Male,Shymkent,Low,0.46,6,9556.6,163.93,22,Electronics,91,0.03,True,0.34,0.79,Medium,18,4.27,Medium,Yes,9,Card,True,False,False,4.41,5,9,15,Silver,App,3,28,2346,True,None,79,99.7,17117.72
CUST100141,64,Female,Karaganda,Medium,29.64,6,8746.05,413.64,12,Groceries,176,0.64,True,0.69,0.32,Low,1,2.44,High,No,6,Online Wallet,False,True,False,17.73,14,41,1,Silver,Email,5,-58,2431,False,Basic,281,72.89,15023.65
CUST100142,31,Female,Shymkent,Medium,62.37,0,9888.13,345.04,38,Clothing,164,0.26,True,0.3,0.9,High,6,2.62,High,Yes,3,Cash,True,False,True,2.87,0,7,24,Bronze,Email,9,-25,3305,True,Basic,27,41.54,15608.46
CUST100143,20,Female,Karaganda,High,12.03,2,4809.43,175.06,19,Groceries,37,0.76,False,0.65,0.1,Medium,11,1.35,Medium,Yes,4,Card,True,True,True,14.57,9,2,23,Silver,SMS,3,11,703,True,None,268,42.67,19511.58
CUST100144,18,Female,Shymkent,High,7.12,2,3233.72,267.18,7,Beauty,99,0.33,True,0.28,0.68,Low,19,2.08,Low,Yes,1,Cash,True,False,False,6.01,2,26,27,Gold,App,6,99,3003,False,Basic,229,90.11,6427.16
CUST100145,22,Female,Almaty,Low,82.84,6,4651.09,480.63,23,Clothing,61,0.43,True,0.75,0.48,High,1,1.48,Low,No,1,Card,False,True,False,11.57,0,24,28,Bronze,SMS,4,-44,1128,True,Basic,341,72.3,16844.63
CUST100146,43,Male,Astana,Medium,45.27,1,6476.89,376.19,13,Electronics,60,0.77,False,0.1,0.61,Medium,2,1.93,High,Yes,8,Online Wallet,True,True,True,11.57,0,11,35,Bronze,SMS,8,57,1533,True,Basic,206,59.3,7607.58
CUST100147,31,Male,Almaty,Medium,85.57,9,5121.84,114.72,4,Beauty,201,0.9,True,0.31,0.11,Medium,15,3.63,Medium,Yes,3,Online Wallet,True,True,True,6.24,10,20,24,Platinum,Social Media,6,67,729,False,None,70,45.48,17270.6
CUST100148,56,Female,Astana,Medium,82.36,6,6377.79,151.04,21,Groceries,117,0.18,False,0.57,0.97,High,7,2.53,High,Yes,0,Card,True,False,False,15.56,10,2,2,Gold,Social Media,9,-31,545,False,None,9,21.04,7745.11
CUST100149,44,Female,Karaganda,High,89.34,8,8878.55,136.28,14,Clothing,7,0.3,False,0.63,0.71,Low,15,1.08,Medium,Yes,1,Online Wallet,True,True,True,5.46,0,3,3,Platinum,Email,4,-74,698,True,Basic,289,81.06,6057.28
CUST100150,26,Male,Astana,Low,4.83,0,1741.54,424.93,36,Beauty,293,0.0,False,0.14,0.29,High,8,2.07,Medium,No,2,Online Wallet,False,False,False,2.72,2,43,33,Silver,App,8,95,759,False,None,76,89.4,10055.57
CUST100151,32,Male,Shymkent,Low,18.61,1,1290.61,322.5,7,Electronics,105,0.86,False,0.32,0.89,Low,18,4.49,Low,Yes,7,Cash,True,True,True,2.95,7,17,28,Gold,SMS,1,57,249,False,Basic,212,53.03,361.27
CUST100152,32,Female,Shymkent,Low,29.61,5,5035.34,470.3,13,Groceries,291,0.95,False,0.1,0.45,Low,17,2.51,High,Yes,8,Online Wallet,False,True,False,18.55,10,29,1,Gold,SMS,7,-73,1255,True,None,243,61.16,17979.19
CUST100153,43,Female,Almaty,Medium,13.62,1,9819.5,50.01,35,Groceries,55,0.28,False,0.83,0.19,High,2,3.25,Low,Yes,8,Cash,False,True,False,9.93,6,31,34,Gold,App,8,-23,2170,True,Premium,56,66.78,13307.56
CUST100154,59,Male,Astana,Low,48.55,1,684.53,30.74,49,Electronics,44,0.38,True,0.98,0.43,Low,3,2.91,Medium,No,7,Online Wallet,False,True,False,17.07,7,3,34,Bronze,App,4,-71,2395,False,Basic,183,55.23,18008.81
CUST100155,30,Male,Karaganda,High,79.9,4,9866.92,339.72,33,Clothing,305,0.43,False,0.28,0.32,Low,14,4.89,High,Yes,8,Card,False,True,True,17.45,12,29,11,Platinum,App,1,-45,958,False,Basic,285,67.48,7803.81
CUST100156,68,Female,Karaganda,High,95.12,6,9680.3,136.98,11,Clothing,19,0.41,True,0.48,0.71,Medium,0,2.12,Medium,Yes,3,Online Wallet,True,True,True,13.83,10,21,14,Gold,SMS,4,-46,3635,False,None,64,21.24,2305.34
CUST100157,49,Male,Shymkent,Low,88.96,3,2996.74,341.19,39,Groceries,182,0.39,False,0.51,0.02,Low,17,3.83,High,Yes,9,Online Wallet,False,True,False,19.22,3,11,33,Silver,SMS,0,-36,1562,False,Premium,65,79.86,3887.52
CUST100158,56,Male,Karaganda,Medium,45.73,5,8920.94,363.12,25,Electronics,101,0.48,False,0.16,0.88,Low,4,3.39,Medium,No,5,Card,True,False,False,14.29,0,48,13,Bronze,SMS,7,88,2044,False,Basic,80,73.5,12752.59
CUST100159,66,Female,Shymkent,High,63.65,2,176.81,155.72,46,Clothing,362,0.15,True,0.67,0.43,High,19,3.48,High,Yes,1,Online Wallet,False,False,False,14.59,5,49,13,Bronze,App,5,-94,2706,False,Premium,166,46.04,11525.34
CUST100160,69,Female,Shymkent,High,23.07,3,4595.21,476.57,39,Beauty,347,0.06,False,0.52,0.11,Medium,15,4.23,Medium,No,9,Cash,True,False,True,2.82,13,49,14,Silver,Social Media,6,-84,2478,True,Premium,7,44.17,19822.61
CUST100161,49,Female,Shymkent,Medium,40.3,3,4081.02,388.5,24,Clothing,287,0.72,False,0.51,0.77,Low,1,1.67,High,Yes,5,Cash,True,False,False,18.37,7,38,14,Platinum,SMS,1,-29,2141,False,Premium,215,31.0,14356.68
CUST100162,21,Male,Almaty,Medium,87.12,3,9036.31,186.84,22,Clothing,203,0.85,False,0.06,0.99,High,4,4.38,Low,No,3,Card,False,True,True,5.1,9,15,19,Bronze,Email,2,-12,298,False,None,242,55.34,3722.19
CUST100163,47,Female,Almaty,Low,2.92,0,4775.73,209.0,43,Groceries,200,0.81,True,0.08,0.9,Low,19,1.41,High,No,0,Card,True,True,False,17.59,3,27,12,Silver,SMS,7,27,1146,True,Basic,342,95.3,2263.74
CUST100164,54,Male,Shymkent,High,53.28,3,4237.59,359.36,48,Groceries,42,0.63,False,0.96,0.16,Medium,16,3.66,Medium,Yes,0,Card,False,False,True,14.89,5,2,9,Bronze,App,0,24,2535,True,None,305,29.94,17079.78
CUST100165,40,Female,Shymkent,High,87.28,3,6431.99,155.5,49,Groceries,334,0.97,True,0.94,0.22,High,19,1.83,High,Yes,4,Cash,False,True,False,13.31,12,46,27,Bronze,SMS,6,-3,1018,True,Basic,206,82.44,3272.5
CUST100166,56,Female,Shymkent,Low,12.2,5,3820.41,151.21,46,Clothing,1,0.0,False,0.02,0.99,Medium,5,3.57,High,Yes,8,Card,True,True,True,7.27,4,24,36,Bronze,App,1,-6,2298,False,Premium,189,43.47,515.61
CUST100167,62,Male,Karaganda,Low,98.25,8,5411.94,314.33,22,Electronics,211,0.32,True,0.54,0.2,Low,16,1.46,High,No,8,Cash,True,False,False,6.5,11,3,8,Bronze,App,7,-51,2276,False,Premium,293,42.64,15769.22
CUST100168,32,Male,Shymkent,High,1.24,9,9560.11,71.72,15,Electronics,169,0.31,False,0.06,0.3,Medium,11,3.84,Medium,No,4,Card,False,True,True,18.71,1,31,34,Platinum,SMS,6,42,2457,True,Premium,102,37.9,6576.42
CUST100169,60,Female,Shymkent,High,88.61,5,2105.91,496.7,18,Electronics,142,0.35,True,0.79,0.62,Medium,19,2.29,High,Yes,9,Cash,True,False,False,13.13,2,32,16,Silver,Email,7,5,1630,False,None,293,95.37,3386.71
CUST100170,46,Female,Astana,Medium,35.37,5,4643.24,147.18,44,Beauty,92,0.8,False,0.05,0.29,High,10,3.66,High,No,1,Card,False,False,True,2.67,10,20,11,Gold,SMS,1,92,2054,True,Premium,171,48.1,18544.3
CUST100171,53,Male,Astana,Medium,13.27,6,252.24,194.44,45,Groceries,121,0.35,True,0.55,0.38,Low,17,3.19,Medium,Yes,0,Online Wallet,False,False,False,9.72,14,10,14,Platinum,App,4,-13,3491,False,None,22,56.34,4152.32
CUST100172,30,Female,Astana,High,15.74,6,8438.15,116.01,32,Clothing,212,0.53,True,0.62,0.74,High,7,1.9,Medium,Yes,4,Card,False,False,True,17.64,0,14,4,Platinum,Email,1,79,2785,True,Basic,185,57.14,14873.0
CUST100173,49,Male,Astana,High,70.12,0,1010.97,323.53,36,Clothing,255,0.61,False,0.1,0.59,High,14,3.13,High,Yes,2,Cash,True,False,False,9.1,2,12,0,Gold,App,7,9,2903,True,Basic,227,43.5,11251.89
CUST100174,24,Male,Shymkent,Medium,87.07,7,1038.15,34.94,10,Electronics,249,0.85,False,0.59,0.81,Low,10,1.64,High,No,0,Cash,False,False,False,13.41,2,45,17,Gold,App,9,20,36,True,Premium,332,27.37,6929.63
CUST100175,68,Female,Astana,Low,64.11,0,8840.11,464.27,9,Beauty,104,0.62,True,0.94,0.78,Low,8,4.97,Medium,Yes,0,Card,True,False,False,15.93,7,3,15,Gold,SMS,6,48,788,True,Basic,111,82.27,11496.42
CUST100176,39,Male,Karaganda,Low,92.87,8,4152.03,155.47,44,Clothing,313,0.38,True,0.1,0.8,Medium,2,3.39,Medium,Yes,2,Online Wallet,False,False,False,2.93,6,17,28,Platinum,Social Media,0,-90,3351,True,Basic,125,48.33,18527.74
CUST100177,45,Male,Karaganda,High,84.25,3,6904.22,464.05,25,Electronics,229,0.69,True,0.68,0.18,Low,10,3.04,Low,Yes,8,Cash,True,True,False,16.67,12,41,30,Gold,App,5,17,407,False,Premium,76,59.39,17658.95
CUST100178,19,Male,Astana,High,0.9,8,8592.68,130.5,4,Groceries,354,0.52,False,0.27,0.26,Medium,8,4.67,Medium,Yes,7,Online Wallet,False,True,True,12.99,14,13,33,Bronze,SMS,7,91,2208,False,None,17,47.22,17529.31
CUST100179,59,Female,Almaty,Medium,66.94,7,3807.33,259.33,38,Beauty,249,0.53,True,0.27,0.18,Low,5,2.2,Low,Yes,9,Card,False,True,True,15.22,11,32,9,Gold,App,7,58,1666,True,None,104,61.82,8346.9
CUST100180,62,Male,Karaganda,High,30.46,8,2689.32,349.11,46,Beauty,107,0.34,True,0.54,0.12,Medium,11,1.91,High,Yes,9,Cash,True,True,True,16.42,8,47,2,Gold,App,5,-6,2679,True,Basic,53,93.78,18235.17
CUST100181,23,Female,Karaganda,Low,45.45,5,1778.23,308.25,36,Electronics,61,0.0,False,0.93,0.85,Medium,0,3.55,Medium,No,0,Online Wallet,False,True,False,6.45,3,49,24,Platinum,App,9,75,888,False,None,172,81.85,15143.92
CUST100182,45,Female,Astana,Medium,9.4,8,6110.48,258.68,42,Groceries,56,0.36,True,0.23,0.0,Medium,15,4.63,Medium,Yes,2,Card,True,False,True,6.18,7,25,5,Silver,Social Media,0,-7,2696,False,Premium,262,39.68,6110.65
CUST100183,45,Female,Astana,Medium,28.21,3,2597.5,395.32,37,Beauty,250,0.3,True,0.99,0.63,Low,12,3.6,Low,Yes,6,Card,True,True,False,6.99,10,3,8,Platinum,App,7,44,2227,False,None,85,87.72,7736.76
CUST100184,61,Male,Shymkent,Low,63.27,2,6379.45,237.89,39,Clothing,131,0.1,True,0.09,0.87,Medium,18,1.09,Low,No,1,Cash,True,True,True,2.25,7,7,12,Bronze,Email,7,88,502,True,Premium,169,17.69,3557.34
CUST100185,61,Male,Karaganda,Low,21.84,2,3239.71,169.92,7,Beauty,77,0.2,False,0.94,0.17,High,15,4.45,Low,Yes,3,Cash,True,True,False,10.48,0,6,23,Gold,SMS,6,24,1873,True,None,120,80.93,10681.76
CUST100186,37,Female,Astana,Medium,64.75,7,3542.99,360.7,42,Clothing,359,0.98,False,0.02,0.93,High,17,2.19,Low,Yes,8,Card,False,True,False,14.12,8,22,23,Platinum,Email,9,28,2738,True,Basic,56,89.32,651.47
CUST100187,47,Female,Astana,High,92.3,1,2566.23,468.95,26,Groceries,351,0.28,True,0.16,0.96,High,13,4.48,Medium,No,6,Card,True,False,False,5.74,1,29,15,Gold,SMS,8,-8,396,True,Premium,290,82.69,10064.28
CUST100188,28,Male,Shymkent,Low,0.49,5,4242.84,302.69,20,Beauty,287,0.52,False,0.98,0.58,Medium,18,4.93,Medium,Yes,7,Cash,True,True,False,12.7,11,41,24,Platinum,Email,0,-50,1016,False,None,33,59.15,12680.35
CUST100189,45,Female,Karaganda,Medium,78.58,8,1705.09,143.46,45,Beauty,333,0.55,False,0.27,0.67,Low,7,3.61,Low,No,2,Cash,False,False,True,5.2,6,47,2,Platinum,Email,7,31,1866,False,None,204,32.82,7755.82
CUST100190,42,Female,Astana,High,64.13,8,3265.1,382.59,47,Clothing,161,0.56,True,0.01,0.19,Medium,11,2.12,Low,No,3,Online Wallet,False,False,False,12.41,4,37,21,Gold,App,7,-61,1101,True,Basic,258,49.03,18708.18
CUST100191,56,Male,Shymkent,High,4.66,7,7801.01,382.15,21,Beauty,295,0.05,True,0.89,0.98,Medium,10,1.9,High,Yes,8,Cash,False,False,False,1.85,2,12,31,Platinum,App,1,39,1697,True,None,52,23.49,4904.9
CUST100192,50,Female,Astana,Medium,79.02,7,2234.63,137.1,5,Groceries,34,0.77,True,0.91,0.74,Low,4,3.82,High,No,9,Cash,False,True,False,1.54,5,26,14,Bronze,Social Media,7,77,3099,True,Basic,277,56.25,9608.77
CUST100193,18,Male,Almaty,Low,22.45,0,9476.42,195.39,30,Electronics,14,0.73,False,0.74,0.52,Medium,15,1.22,Low,Yes,7,Card,False,False,True,10.83,0,49,11,Platinum,Email,1,76,243,True,Premium,93,53.28,18451.66
CUST100194,44,Male,Almaty,High,26.58,6,4979.93,74.77,48,Groceries,306,0.98,False,0.94,0.5,Medium,18,3.6,Medium,Yes,3,Card,False,False,True,8.84,6,36,24,Bronze,App,1,63,1982,False,Basic,43,42.59,15905.24
CUST100195,69,Female,Astana,Low,9.35,0,1158.51,44.44,38,Electronics,19,0.18,False,0.27,0.62,High,5,2.24,Medium,No,6,Cash,False,False,False,2.63,6,45,36,Gold,Social Media,5,-33,2246,False,None,12,54.69,1332.06
CUST100196,30,Male,Karaganda,Medium,53.44,8,9436.31,404.64,36,Clothing,292,0.55,False,0.65,0.19,High,8,1.01,Low,No,1,Cash,True,False,False,5.44,10,24,15,Bronze,App,3,-44,3054,False,None,201,13.16,15460.67
CUST100197,58,Male,Almaty,Low,49.82,2,4621.11,189.43,38,Electronics,37,0.8,True,0.74,0.6,Low,1,3.53,Medium,Yes,5,Online Wallet,True,False,False,12.0,0,16,1,Platinum,SMS,2,92,2918,True,None,7,55.9,14859.91
CUST100198,20,Male,Shymkent,High,34.72,0,5613.96,144.25,23,Electronics,148,0.12,False,0.97,0.07,Medium,4,3.33,Medium,No,5,Cash,True,False,False,13.24,12,10,35,Bronze,SMS,4,2,2624,True,Basic,30,83.16,806.96
CUST100199,56,Female,Astana,Medium,16.88,7,1933.43,131.77,23,Beauty,215,0.79,True,0.9,0.6,High,10,3.12,Low,No,1,Online Wallet,False,False,True,13.24,9,20,17,Bronze,SMS,2,21,3213,False,Premium,85,32.58,17543.04
CUST100200,23,Female,Shymkent,High,83.8,6,3399.76,42.03,48,Clothing,9,0.27,True,0.06,0.57,High,15,1.99,High,No,5,Cash,True,True,True,15.22,3,8,23,Platinum,SMS,2,-41,212,True,None,33,28.67,11149.71
CUST100201,25,Female,Almaty,High,87.64,1,7066.02,492.51,6,Beauty,99,0.28,True,0.34,0.36,High,7,4.66,High,No,7,Online Wallet,False,True,True,3.78,10,0,30,Bronze,Email,8,-24,1776,False,Basic,244,56.65,17092.49
CUST100202,44,Male,Karaganda,Medium,54.06,6,1327.3,186.69,43,Clothing,213,0.95,False,0.62,0.09,Low,1,1.13,High,No,3,Cash,True,False,True,17.99,14,28,33,Silver,SMS,7,41,445,False,Premium,49,76.99,18414.5
CUST100203,26,Male,Shymkent,Medium,24.42,4,5747.54,86.3,46,Beauty,100,0.31,True,0.86,0.55,High,0,1.44,Medium,Yes,4,Card,True,True,True,8.71,2,34,35,Bronze,Email,0,56,3049,False,None,59,17.99,108.26
CUST100204,54,Female,Almaty,Low,9.61,6,6965.88,432.75,23,Electronics,362,0.58,True,0.28,0.44,Medium,8,2.55,Low,Yes,7,Card,False,False,True,16.76,14,8,11,Platinum,App,2,51,1570,True,None,126,25.48,5151.79
CUST100205,50,Female,Almaty,Medium,86.85,9,118.18,362.94,15,Groceries,279,0.44,True,0.01,0.31,Medium,7,2.56,High,Yes,2,Online Wallet,False,True,True,1.96,4,35,2,Gold,App,2,-3,620,True,Basic,230,71.19,11083.46
CUST100206,68,Male,Almaty,Low,9.61,6,8392.01,333.0,1,Electronics,3,0.08,True,0.19,0.43,Medium,19,1.51,High,No,9,Card,False,True,False,8.09,8,45,16,Gold,Social Media,8,57,1376,True,Basic,290,41.51,17588.76
CUST100207,59,Female,Shymkent,Medium,1.32,1,657.7,152.12,36,Beauty,117,0.95,False,0.43,0.06,High,16,4.93,Low,Yes,8,Online Wallet,True,True,False,12.96,7,17,12,Bronze,Social Media,0,-70,2007,False,None,217,2.16,14352.12
CUST100208,61,Female,Almaty,High,46.94,1,2544.51,210.65,39,Clothing,150,0.21,True,0.06,0.09,Low,12,4.95,Medium,Yes,3,Card,False,False,True,7.24,1,36,34,Silver,Email,3,95,1938,False,None,275,63.12,6219.19
CUST100209,41,Female,Astana,Low,73.13,6,9639.09,421.34,28,Groceries,41,0.27,True,0.04,0.14,Medium,12,4.09,Low,Yes,5,Card,True,False,True,14.69,10,25,31,Gold,App,0,-100,1991,True,Basic,120,5.07,6790.03
CUST100210,32,Female,Almaty,Medium,45.75,2,902.3,321.75,10,Electronics,347,0.38,True,0.4,0.55,Low,17,2.22,High,Yes,1,Cash,False,True,False,4.51,13,25,19,Gold,Email,3,95,762,False,Basic,78,16.7,13262.27
CUST100211,49,Female,Astana,Low,5.14,3,8276.81,176.1,33,Clothing,116,0.5,False,0.65,0.28,High,19,2.36,Low,No,7,Cash,False,True,False,17.19,14,17,19,Gold,App,7,-52,755,False,Basic,5,39.13,15791.72
CUST100212,49,Male,Karaganda,Low,69.0,6,6554.78,59.09,46,Beauty,18,0.14,False,0.71,0.24,Low,6,4.57,High,Yes,2,Cash,False,True,False,8.23,6,34,14,Silver,App,8,-64,1261,True,Premium,304,99.44,18378.95
CUST100213,41,Female,Astana,Low,64.23,1,6023.95,450.63,24,Groceries,361,0.63,True,0.53,0.63,High,6,1.03,High,Yes,2,Cash,True,False,True,16.27,0,2,16,Silver,Email,8,13,3342,False,Basic,18,54.66,14401.58
