customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,customer_numeric_id,spend_per_purchase,return_ratio,engagement_score_custom,client_score
CUST100086,40,Male,Shymkent,Low,40.84,8,3955.9,223.32,34,Electronics,317,0.47,True,0.29,0.57,High,15,2.81,High,No,2,Card,True,False,False,7.65,4,10,26,Silver,Social Media,5,-76,3649,True,,77,31.09,158.93,100086.0,117.35000000000001,1.4411764705882353,18.0,1987.202
CUST100087,57,Female,Astana,Medium,64.8,2,1747.11,220.07,28,Groceries,47,0.33,False,1.0,0.4,High,17,2.23,Low,No,4,Online Wallet,False,False,True,17.66,3,0,14,Silver,SMS,4,-51,1408,False,Premium,244,60.15,15369.56,100087.0,63.39678571428571,1.6071428571428572,7.0,889.5949999999999
CUST100088,38,Male,Astana,Low,7.85,5,2681.73,420.54,4,Electronics,248,0.85,False,0.9,0.53,Low,12,1.24,Medium,Yes,8,Online Wallet,False,False,True,8.7,3,17,29,Bronze,Email,0,39,1921,False,,268,81.55,12759.68,100088.0,671.4325,4.0,23.0,1340.82
CUST100089,33,Male,Karaganda,Low,34.5,6,6614.46,129.25,41,Electronics,345,0.59,False,0.53,0.5,High,4,1.43,High,No,5,Card,False,True,False,16.33,12,17,9,Silver,App,5,-59,764,True,Basic,320,45.1,14285.82,100089.0,162.32829268292684,1.0975609756097562,13.0,3316.7799999999997
CUST100090,62,Male,Shymkent,Medium,94.06,2,9460.38,37.66,12,Beauty,67,0.93,False,0.42,0.76,Medium,9,4.51,High,Yes,8,Online Wallet,True,True,False,6.82,4,27,29,Silver,App,2,16,3479,True,,122,97.26,16669.79,100090.0,789.3649999999999,1.75,28.0,4756.607999999999
CUST100091,35,Male,Astana,Low,3.06,4,6195.81,427.64,2,Groceries,303,0.25,False,1.0,0.15,High,1,2.59,High,Yes,6,Cash,True,False,True,10.2,6,45,33,Bronze,Email,2,-11,1179,False,Premium,167,61.69,2773.88,100091.0,3098.905,1.5,39.0,3098.6230000000005
CUST100092,64,Male,Shymkent,Medium,75.17,0,361.81,296.57,25,Clothing,347,0.98,False,0.21,0.03,Low,7,4.06,Low,No,9,Online Wallet,False,True,False,9.42,7,3,5,Platinum,SMS,4,75,1349,False,Basic,318,21.52,9839.11,100092.0,15.4724,1.28,4.0,202.05599999999998
CUST100093,41,Male,Astana,High,84.14,2,6542.11,133.78,24,Electronics,310,0.38,False,0.41,0.93,High,17,2.79,High,No,3,Card,False,True,False,15.75,10,10,30,Silver,Email,7,-89,1876,False,Basic,132,97.77,18018.98,100093.0,273.5879166666667,1.7083333333333335,20.0,3292.897
CUST100094,43,Female,Almaty,Low,27.71,7,9453.04,174.67,31,Groceries,171,0.38,True,0.71,0.31,Medium,13,4.65,Medium,Yes,5,Online Wallet,False,False,True,14.2,12,7,25,Platinum,Social Media,2,96,1604,False,,176,81.91,19679.23,100094.0,305.9367741935484,1.4193548387096775,16.0,4732.233
CUST100095,42,Female,Almaty,Low,21.47,2,3650.55,215.7,4,Groceries,326,0.24,False,0.7,0.79,Medium,5,3.81,Low,No,4,Cash,True,False,True,12.83,3,21,13,Bronze,App,6,93,1519,False,Basic,53,70.53,12895.95,100095.0,913.6375,2.25,17.0,1830.7160000000001
CUST100096,62,Female,Karaganda,High,91.48,7,9342.2,341.79,44,Beauty,312,0.97,True,0.57,0.32,High,3,2.36,Medium,Yes,5,Cash,True,False,True,10.79,2,35,18,Platinum,Email,5,83,2038,True,Basic,222,42.42,17982.56,100096.0,213.3227272727273,1.0681818181818181,26.5,4697.944
CUST100097,58,Male,Karaganda,Low,76.4,8,6739.14,236.75,34,Groceries,353,0.04,False,0.95,0.0,Medium,7,4.45,High,Yes,6,Online Wallet,True,True,True,2.97,14,38,38,Platinum,Email,9,95,1674,False,,1,55.09,5028.43,100097.0,199.21,1.2058823529411764,38.0,3391.09
CUST100098,46,Female,Shymkent,High,11.34,5,1979.37,200.93,6,Beauty,263,0.47,False,0.25,0.22,Low,0,1.35,Low,No,5,Card,False,True,True,6.26,11,44,18,Silver,App,0,32,1574,True,Basic,115,0.46,15510.01,100098.0,330.895,1.0,31.0,993.087
CUST100099,32,Male,Karaganda,High,21.22,6,1538.53,391.33,31,Groceries,183,0.37,True,0.57,0.11,Medium,15,1.3,Medium,No,1,Cash,True,False,True,1.34,8,21,19,Gold,Email,1,-57,1192,False,,265,14.3,17318.4,100099.0,50.63,1.4838709677419355,20.0,772.631
CUST100100,62,Female,Shymkent,Low,62.14,5,1845.37,40.57,39,Clothing,9,0.16,False,0.81,0.82,Medium,3,3.22,Medium,Yes,6,Cash,True,True,True,12.39,13,8,15,Platinum,SMS,7,-2,1319,False,Basic,268,44.04,18995.72,100100.0,48.31717948717949,1.0769230769230769,11.5,940.727
CUST100101,18,Male,Almaty,High,41.94,7,7022.32,328.01,24,Clothing,192,0.71,False,0.23,0.17,High,10,3.93,Medium,No,6,Cash,True,True,False,3.41,0,25,4,Platinum,SMS,3,-29,3008,False,Premium,8,49.3,11590.64,100101.0,293.59666666666664,1.4166666666666667,14.5,3521.7419999999997
CUST100102,42,Female,Almaty,High,50.42,6,5936.26,227.22,25,Beauty,255,0.9,True,0.87,0.99,Medium,16,3.4,Low,Yes,1,Online Wallet,True,True,True,3.44,11,36,24,Bronze,Social Media,1,50,423,True,Basic,65,72.75,19702.88,100102.0,238.4504,1.6400000000000001,30.0,2980.0560000000005
CUST100103,24,Male,Astana,High,95.15,9,4609.88,170.75,5,Clothing,44,0.24,False,0.64,0.61,Medium,3,3.65,Medium,No,0,Card,True,True,True,12.85,14,33,36,Gold,SMS,6,-33,2443,True,Premium,260,64.3,15322.11,100103.0,922.976,1.6,34.5,2332.885
CUST100104,26,Female,Shymkent,Low,42.02,0,2707.21,464.15,10,Electronics,166,0.5,False,0.38,0.32,Low,15,2.04,Low,No,5,Card,True,False,True,14.21,10,41,14,Bronze,App,7,72,3307,True,Basic,291,86.61,10844.98,100104.0,271.721,2.5,27.5,1363.211
CUST100105,41,Male,Almaty,High,88.17,2,9081.59,390.08,18,Beauty,301,0.58,False,0.65,0.5,Low,19,4.51,Low,No,2,Card,True,True,False,2.76,5,35,0,Platinum,Email,7,-23,1448,False,Basic,223,22.46,1295.77,100105.0,505.53277777777777,2.0555555555555554,17.5,4563.446
CUST100106,18,Female,Almaty,Medium,66.07,2,2216.06,113.53,29,Groceries,230,0.39,True,0.93,0.96,High,12,4.89,Medium,No,4,Card,True,True,True,10.2,3,20,10,Silver,Social Media,0,-36,1858,True,Basic,138,74.71,1143.79,100106.0,77.41586206896551,1.4137931034482758,15.0,1125.4509999999998
CUST100107,61,Male,Shymkent,Medium,12.16,2,2907.7,327.91,11,Electronics,272,0.92,False,0.99,0.64,High,11,2.55,High,Yes,1,Online Wallet,True,False,False,2.73,6,16,26,Platinum,Email,0,-32,771,False,,40,36.95,16127.95,100107.0,265.3363636363636,2.0,21.0,1455.2979999999998
CUST100108,25,Female,Astana,High,74.45,3,643.69,412.03,49,Beauty,81,0.46,False,0.28,0.75,High,6,2.64,Medium,Yes,3,Card,True,False,False,2.51,4,14,7,Silver,App,4,7,3567,True,,144,47.7,16632.35,100108.0,14.136530612244899,1.1224489795918366,10.5,342.98
CUST100109,41,Female,Astana,Medium,52.02,0,2825.72,494.72,30,Beauty,225,0.98,False,0.91,0.49,Low,12,2.82,High,Yes,4,Card,False,True,True,13.06,0,23,17,Silver,Social Media,3,32,1481,False,Basic,29,90.08,17773.05,100109.0,95.19066666666666,1.4,20.0,1426.0659999999998
CUST100110,28,Female,Astana,Low,22.51,1,9236.69,350.72,43,Beauty,127,0.3,True,0.04,0.53,Low,6,1.8,High,No,0,Cash,True,False,True,15.15,14,35,4,Silver,Social Media,5,-81,2445,False,Premium,124,44.5,10620.19,100110.0,215.80674418604653,1.1395348837209303,19.5,4623.898
CUST100111,68,Male,Astana,High,28.95,4,1957.28,346.89,5,Beauty,322,0.07,False,0.01,0.98,Low,5,1.56,Medium,Yes,6,Card,False,False,False,6.05,1,42,6,Platinum,Social Media,2,-53,1435,True,,292,11.5,2349.72,100111.0,392.456,2.0,24.0,986.3249999999999
CUST100112,34,Male,Almaty,Low,55.73,5,2119.23,308.58,6,Groceries,331,0.57,False,0.6,0.6,Medium,16,4.11,Low,No,0,Online Wallet,True,False,False,8.86,7,23,22,Platinum,Email,3,-95,3480,False,Premium,344,59.57,17902.46,100112.0,354.205,3.6666666666666665,22.5,1073.134
CUST100113,25,Male,Shymkent,Medium,60.17,8,6039.78,24.8,14,Groceries,189,0.82,False,0.48,0.54,Medium,13,3.43,Medium,Yes,5,Online Wallet,False,False,False,10.71,7,25,29,Silver,Email,1,86,674,True,Premium,242,73.45,7617.85,100113.0,432.41285714285715,1.9285714285714286,27.0,3035.341
CUST100114,52,Male,Shymkent,Medium,96.82,1,5712.84,294.6,16,Clothing,67,0.39,False,0.47,0.87,Medium,6,1.6,Low,No,1,Online Wallet,True,False,False,17.6,4,9,24,Silver,SMS,1,13,1169,False,Basic,93,42.45,13419.37,100114.0,358.0525,1.375,16.5,2884.266
CUST100115,52,Male,Almaty,Medium,85.47,8,1841.99,403.5,14,Beauty,163,0.19,False,0.23,0.45,Low,17,2.98,High,Yes,9,Online Wallet,True,False,False,13.11,1,30,16,Silver,App,8,70,2431,False,Premium,66,95.91,17561.75,100115.0,132.57071428571427,2.2142857142857144,23.0,943.236
CUST100116,50,Female,Almaty,Medium,20.58,6,1627.22,200.73,33,Clothing,8,0.74,True,0.6,0.47,Medium,0,4.98,High,Yes,4,Online Wallet,False,True,False,17.27,14,0,23,Bronze,Social Media,8,-31,3199,False,,361,43.72,2785.41,100116.0,50.30969696969697,1.0,11.5,819.784
CUST100117,22,Male,Almaty,Low,77.4,8,1258.07,295.55,37,Electronics,162,0.27,True,0.02,0.71,High,16,3.11,High,No,8,Card,True,False,True,5.44,3,41,28,Bronze,SMS,1,-2,1166,True,Basic,219,24.17,12551.16,100117.0,35.00189189189189,1.4324324324324325,34.5,649.055
CUST100118,59,Female,Karaganda,High,0.83,3,8624.75,463.61,5,Groceries,216,0.77,True,0.43,0.16,Low,19,4.65,Low,No,6,Online Wallet,False,True,False,10.93,1,45,38,Silver,Social Media,0,2,1965,True,Premium,158,64.79,17369.02,100118.0,1725.95,4.8,41.5,4308.824
CUST100119,56,Female,Shymkent,Low,12.98,6,6578.91,90.16,40,Beauty,51,0.26,False,0.37,0.13,Medium,4,4.34,Low,Yes,8,Cash,False,False,False,14.0,13,37,24,Gold,Social Media,5,-19,2211,True,Basic,321,97.86,1964.43,100119.0,165.47275,1.1,30.5,3292.5489999999995
CUST100120,58,Male,Shymkent,High,19.97,0,9539.11,143.84,14,Groceries,117,0.56,True,0.19,0.62,High,10,1.44,Low,Yes,4,Card,False,False,False,5.29,13,22,10,Gold,Email,7,-15,2821,False,Basic,131,27.91,759.79,100120.0,682.365,1.7142857142857144,16.0,4773.546
CUST100121,45,Female,Shymkent,Medium,59.72,7,1741.75,59.61,40,Electronics,345,0.89,True,0.51,0.18,High,14,2.62,High,No,6,Cash,False,False,True,4.19,6,20,3,Silver,Email,1,-71,267,False,Premium,207,6.3,2697.75,100121.0,44.54375,1.35,11.5,885.9910000000001
CUST100122,24,Male,Astana,Medium,19.47,6,4659.98,252.62,9,Clothing,100,0.2,True,0.69,0.44,Low,12,3.24,Medium,Yes,7,Cash,False,True,False,13.45,7,38,13,Platinum,App,6,-41,404,True,Premium,95,61.71,19775.56,100122.0,518.7755555555555,2.333333333333333,25.5,2333.4309999999996
CUST100123,26,Male,Almaty,Medium,36.53,6,7456.16,420.63,27,Groceries,111,0.82,False,0.81,0.8,Medium,3,3.6,Medium,No,7,Online Wallet,True,False,True,4.23,5,46,38,Silver,SMS,0,70,1362,True,,334,26.62,14645.47,100123.0,277.15407407407406,1.1111111111111112,42.0,3738.439
CUST100124,25,Male,Almaty,Medium,24.28,1,2214.13,220.43,3,Groceries,346,0.27,False,0.46,0.31,Low,1,2.17,High,Yes,9,Online Wallet,True,True,True,13.44,8,11,6,Gold,SMS,8,-33,748,False,Basic,281,66.33,12019.43,100124.0,739.0433333333334,1.3333333333333333,8.5,1114.1490000000001
CUST100125,29,Female,Almaty,Low,33.74,9,6878.3,39.57,10,Beauty,313,0.66,False,0.24,0.74,High,6,1.03,High,Yes,7,Cash,False,True,True,5.73,11,42,5,Gold,App,2,90,3253,False,Premium,355,13.39,11753.16,100125.0,688.83,1.6,23.5,3448.072
CUST100126,51,Male,Karaganda,High,94.25,8,4790.65,135.45,48,Groceries,151,0.24,False,0.21,0.33,High,14,2.24,Low,Yes,6,Online Wallet,True,True,True,9.25,0,17,29,Silver,App,9,30,141,False,Basic,152,6.72,14739.36,100126.0,100.80520833333333,1.2916666666666667,23.0,2420.7999999999997
CUST100127,50,Male,Shymkent,High,99.74,7,4365.21,445.4,11,Beauty,58,0.11,False,0.58,0.04,High,9,3.27,Medium,No,2,Online Wallet,True,False,False,11.57,7,21,5,Gold,Email,7,93,2456,False,Premium,229,23.46,11242.85,100127.0,397.8372727272727,1.8181818181818183,13.0,2210.727
CUST100128,65,Male,Almaty,Medium,68.57,0,6485.48,280.97,34,Clothing,36,0.66,False,0.39,0.09,High,19,2.4,Medium,Yes,9,Card,False,False,True,8.26,4,43,22,Silver,App,7,-75,1021,False,Basic,68,82.66,125.72,100128.0,191.74941176470588,1.5588235294117647,32.5,3259.5109999999995
CUST100129,40,Female,Karaganda,Low,57.23,0,4730.18,457.47,1,Beauty,103,0.59,False,0.32,0.43,High,12,2.52,Low,Yes,3,Card,False,False,False,6.26,0,5,16,Platinum,SMS,1,16,1806,True,,251,2.03,4633.55,100129.0,4731.18,13.0,10.5,2379.859
CUST100130,41,Male,Almaty,Medium,70.84,4,8218.13,418.05,10,Clothing,235,0.4,False,0.52,0.32,Medium,0,4.35,High,Yes,6,Card,True,True,False,18.43,8,33,11,Platinum,Email,2,42,645,True,Basic,358,50.77,14579.23,100130.0,822.8129999999999,1.0,22.0,4130.317
CUST100131,54,Female,Astana,High,77.17,1,9312.16,210.07,6,Electronics,37,0.04,False,0.56,0.47,Medium,9,2.67,High,No,0,Card,True,False,False,18.9,1,26,6,Gold,SMS,6,-37,1855,True,Basic,316,92.64,17518.05,100131.0,1553.0266666666666,2.5,16.0,4677.431
CUST100132,52,Female,Shymkent,High,73.9,0,5929.7,318.6,8,Clothing,14,0.48,True,0.23,0.52,High,3,4.87,Medium,Yes,4,Online Wallet,True,False,False,4.55,1,9,18,Silver,App,8,71,1688,True,,178,13.72,11607.14,100132.0,742.2125,1.375,13.5,2986.42
CUST100133,61,Male,Karaganda,Low,8.19,9,3075.89,333.89,31,Clothing,143,0.15,True,0.38,0.94,Medium,2,1.66,High,No,7,Card,False,True,True,17.93,11,14,4,Gold,Email,0,70,3269,True,,238,64.34,11900.82,100133.0,100.22225806451613,1.064516129032258,9.0,1540.002
CUST100134,57,Female,Almaty,High,31.03,7,7794.5,374.66,6,Electronics,310,0.36,True,0.71,0.47,Low,2,1.36,Low,No,0,Cash,True,True,False,2.04,10,38,37,Bronze,Email,1,39,155,False,Basic,170,14.64,14950.57,100134.0,1300.0833333333333,1.3333333333333333,37.5,3906.159
CUST100135,39,Female,Shymkent,Low,34.34,3,1787.85,169.82,31,Electronics,249,0.59,True,0.39,0.86,Medium,9,1.85,Low,No,2,Card,False,False,True,1.61,0,14,19,Bronze,App,9,19,2377,True,,280,91.79,13643.28,100135.0,58.67258064516129,1.2903225806451613,16.5,902.427
CUST100136,44,Male,Karaganda,Medium,36.93,1,1040.41,148.05,34,Groceries,281,0.94,False,0.44,0.85,Low,14,1.35,Medium,Yes,8,Card,True,True,True,13.62,8,49,8,Bronze,Social Media,0,27,56,False,,27,62.42,18492.2,100136.0,31.60029411764706,1.4117647058823528,28.5,528.484
CUST100137,52,Male,Shymkent,Medium,34.43,4,5235.44,343.87,40,Clothing,238,0.51,True,0.64,0.89,Low,12,2.0,Medium,Yes,1,Card,True,True,False,6.84,0,0,7,Bronze,App,9,-57,619,True,Basic,32,76.5,11215.46,100137.0,131.886,1.3,3.5,2625.649
CUST100138,18,Male,Shymkent,Low,78.71,5,6502.68,410.28,29,Beauty,294,0.19,False,0.19,0.54,Low,14,3.18,Low,No,2,Online Wallet,True,True,False,6.53,14,16,25,Silver,Email,4,-59,3218,True,,2,57.55,4960.11,100138.0,225.2303448275862,1.4827586206896552,20.5,3272.153
CUST100139,52,Female,Astana,Medium,74.76,7,8366.48,210.05,3,Electronics,46,0.95,True,0.87,0.29,Low,13,2.04,High,Yes,5,Online Wallet,True,False,True,9.04,6,27,23,Platinum,Social Media,0,61,1127,False,,326,68.86,17692.64,100139.0,2789.8266666666664,5.333333333333333,25.0,4203.067999999999
CUST100140,54,Male,Shymkent,Low,0.46,6,9556.6,163.93,22,Electronics,91,0.03,True,0.34,0.79,Medium,18,4.27,Medium,Yes,9,Card,True,False,False,4.41,5,9,15,Silver,App,3,28,2346,True,,79,99.7,17117.72,100140.0,435.39090909090913,1.8181818181818183,12.0,4774.838
CUST100141,64,Female,Karaganda,Medium,29.64,6,8746.05,413.64,12,Groceries,176,0.64,True,0.69,0.32,Low,1,2.44,High,No,6,Online Wallet,False,True,False,17.73,14,41,1,Silver,Email,5,-58,2431,False,Basic,281,72.89,15023.65,100141.0,729.8375,1.0833333333333333,21.0,4381.717
CUST100142,31,Female,Shymkent,Medium,62.37,0,9888.13,345.04,38,Clothing,164,0.26,True,0.3,0.9,High,6,2.62,High,Yes,3,Cash,True,False,True,2.87,0,7,24,Bronze,Email,9,-25,3305,True,Basic,27,41.54,15608.46,100142.0,261.21394736842103,1.1578947368421053,15.5,4961.576
CUST100143,20,Female,Karaganda,High,12.03,2,4809.43,175.06,19,Groceries,37,0.76,False,0.65,0.1,Medium,11,1.35,Medium,Yes,4,Card,True,True,True,14.57,9,2,23,Silver,SMS,3,11,703,True,,268,42.67,19511.58,100143.0,254.1278947368421,1.5789473684210527,12.5,2406.1240000000003
CUST100144,18,Female,Shymkent,High,7.12,2,3233.72,267.18,7,Beauty,99,0.33,True,0.28,0.68,Low,19,2.08,Low,Yes,1,Cash,True,False,False,6.01,2,26,27,Gold,App,6,99,3003,False,Basic,229,90.11,6427.16,100144.0,462.96,3.7142857142857144,26.5,1615.196
CUST100145,22,Female,Almaty,Low,82.84,6,4651.09,480.63,23,Clothing,61,0.43,True,0.75,0.48,High,1,1.48,Low,No,1,Card,False,True,False,11.57,0,24,28,Bronze,SMS,4,-44,1128,True,Basic,341,72.3,16844.63,100145.0,203.2213043478261,1.0434782608695652,26.0,2350.197
CUST100146,43,Male,Astana,Medium,45.27,1,6476.89,376.19,13,Electronics,60,0.77,False,0.1,0.61,Medium,2,1.93,High,Yes,8,Online Wallet,True,True,True,11.57,0,11,35,Bronze,SMS,8,57,1533,True,Basic,206,59.3,7607.58,100146.0,499.2223076923077,1.1538461538461537,23.0,3251.626
CUST100147,31,Male,Almaty,Medium,85.57,9,5121.84,114.72,4,Beauty,201,0.9,True,0.31,0.11,Medium,15,3.63,Medium,Yes,3,Online Wallet,True,True,True,6.24,10,20,24,Platinum,Social Media,6,67,729,False,,70,45.48,17270.6,100147.0,1281.46,4.75,22.0,2583.591
CUST100148,56,Female,Astana,Medium,82.36,6,6377.79,151.04,21,Groceries,117,0.18,False,0.57,0.97,High,7,2.53,High,Yes,0,Card,True,False,False,15.56,10,2,2,Gold,Social Media,9,-31,545,False,,9,21.04,7745.11,100148.0,304.70428571428573,1.3333333333333333,2.0,3212.203
CUST100149,44,Female,Karaganda,High,89.34,8,8878.55,136.28,14,Clothing,7,0.3,False,0.63,0.71,Low,15,1.08,Medium,Yes,1,Online Wallet,True,True,True,5.46,0,3,3,Platinum,Email,4,-74,698,True,Basic,289,81.06,6057.28,100149.0,635.1821428571428,2.071428571428571,3.0,4463.076999999999
CUST100150,26,Male,Astana,Low,4.83,0,1741.54,424.93,36,Beauty,293,0.0,False,0.14,0.29,High,8,2.07,Medium,No,2,Online Wallet,False,False,False,2.72,2,43,33,Silver,App,8,95,759,False,,76,89.4,10055.57,100150.0,49.37611111111111,1.2222222222222223,38.0,870.6189999999999
CUST100151,32,Male,Shymkent,Low,18.61,1,1290.61,322.5,7,Electronics,105,0.86,False,0.32,0.89,Low,18,4.49,Low,Yes,7,Cash,True,True,True,2.95,7,17,28,Gold,SMS,1,57,249,False,Basic,212,53.03,361.27,100151.0,185.37285714285713,3.5714285714285716,22.5,647.2879999999999
CUST100152,32,Female,Shymkent,Low,29.61,5,5035.34,470.3,13,Groceries,291,0.95,False,0.1,0.45,Low,17,2.51,High,Yes,8,Online Wallet,False,True,False,18.55,10,29,1,Gold,SMS,7,-73,1255,True,,243,61.16,17979.19,100152.0,388.33384615384614,2.3076923076923075,15.0,2523.153
CUST100153,43,Female,Almaty,Medium,13.62,1,9819.5,50.01,35,Groceries,55,0.28,False,0.83,0.19,High,2,3.25,Low,Yes,8,Cash,False,True,False,9.93,6,31,34,Gold,App,8,-23,2170,True,Premium,56,66.78,13307.56,100153.0,281.5571428571429,1.0571428571428572,32.5,4913.436000000001
CUST100154,59,Male,Astana,Low,48.55,1,684.53,30.74,49,Electronics,44,0.38,True,0.98,0.43,Low,3,2.91,Medium,No,7,Online Wallet,False,True,False,17.07,7,3,34,Bronze,App,4,-71,2395,False,Basic,183,55.23,18008.81,100154.0,14.969999999999999,1.0612244897959184,18.5,356.22999999999996
CUST100155,30,Male,Karaganda,High,79.9,4,9866.92,339.72,33,Clothing,305,0.43,False,0.28,0.32,Low,14,4.89,High,Yes,8,Card,False,True,True,17.45,12,29,11,Platinum,App,1,-45,958,False,Basic,285,67.48,7803.81,100155.0,299.99757575757576,1.4242424242424243,20.0,4954.63
CUST100156,68,Female,Karaganda,High,95.12,6,9680.3,136.98,11,Clothing,19,0.41,True,0.48,0.71,Medium,0,2.12,Medium,Yes,3,Online Wallet,True,True,True,13.83,10,21,14,Gold,SMS,4,-46,3635,False,,64,21.24,2305.34,100156.0,881.0272727272727,1.0,17.5,4868.686
CUST100157,49,Male,Shymkent,Low,88.96,3,2996.74,341.19,39,Groceries,182,0.39,False,0.51,0.02,Low,17,3.83,High,Yes,9,Online Wallet,False,True,False,19.22,3,11,33,Silver,SMS,0,-36,1562,False,Premium,65,79.86,3887.52,100157.0,77.83948717948718,1.435897435897436,22.0,1521.658
CUST100158,56,Male,Karaganda,Medium,45.73,5,8920.94,363.12,25,Electronics,101,0.48,False,0.16,0.88,Low,4,3.39,Medium,No,5,Card,True,False,False,14.29,0,48,13,Bronze,SMS,7,88,2044,False,Basic,80,73.5,12752.59,100158.0,357.8376,1.16,30.5,4473.389
CUST100159,66,Female,Shymkent,High,63.65,2,176.81,155.72,46,Clothing,362,0.15,True,0.67,0.43,High,19,3.48,High,Yes,1,Online Wallet,False,False,False,14.59,5,49,13,Bronze,App,5,-94,2706,False,Premium,166,46.04,11525.34,100159.0,4.843695652173913,1.4130434782608696,31.0,103.7
CUST100160,69,Female,Shymkent,High,23.07,3,4595.21,476.57,39,Beauty,347,0.06,False,0.52,0.11,Medium,15,4.23,Medium,No,9,Cash,True,False,True,2.82,13,49,14,Silver,Social Media,6,-84,2478,True,Premium,7,44.17,19822.61,100160.0,118.82589743589743,1.3846153846153846,31.5,2301.526
CUST100161,49,Female,Shymkent,Medium,40.3,3,4081.02,388.5,24,Clothing,287,0.72,False,0.51,0.77,Low,1,1.67,High,Yes,5,Cash,True,False,False,18.37,7,38,14,Platinum,SMS,1,-29,2141,False,Premium,215,31.0,14356.68,100161.0,171.0425,1.0416666666666667,26.0,2052.4
CUST100162,21,Male,Almaty,Medium,87.12,3,9036.31,186.84,22,Clothing,203,0.85,False,0.06,0.99,High,4,4.38,Low,No,3,Card,False,True,True,5.1,9,15,19,Bronze,Email,2,-12,298,False,,242,55.34,3722.19,100162.0,411.7413636363636,1.1818181818181819,17.0,4543.491
CUST100163,47,Female,Almaty,Low,2.92,0,4775.73,209.0,43,Groceries,200,0.81,True,0.08,0.9,Low,19,1.41,High,No,0,Card,True,True,False,17.59,3,27,12,Silver,SMS,7,27,1146,True,Basic,342,95.3,2263.74,100163.0,112.06348837209302,1.441860465116279,19.5,2384.941
CUST100164,54,Male,Shymkent,High,53.28,3,4237.59,359.36,48,Groceries,42,0.63,False,0.96,0.16,Medium,16,3.66,Medium,Yes,0,Card,False,False,True,14.89,5,2,9,Bronze,App,0,24,2535,True,,305,29.94,17079.78,100164.0,89.283125,1.3333333333333333,5.5,2131.579
CUST100165,40,Female,Shymkent,High,87.28,3,6431.99,155.5,49,Groceries,334,0.97,True,0.94,0.22,High,19,1.83,High,Yes,4,Cash,False,True,False,13.31,12,46,27,Bronze,SMS,6,-3,1018,True,Basic,206,82.44,3272.5,100165.0,132.26510204081632,1.3877551020408163,36.5,3238.379
CUST100166,56,Female,Shymkent,Low,12.2,5,3820.41,151.21,46,Clothing,1,0.0,False,0.02,0.99,Medium,5,3.57,High,Yes,8,Card,True,True,True,7.27,4,24,36,Bronze,App,1,-6,2298,False,Premium,189,43.47,515.61,100166.0,84.05239130434782,1.108695652173913,30.0,1912.865
CUST100167,62,Male,Karaganda,Low,98.25,8,5411.94,314.33,22,Electronics,211,0.32,True,0.54,0.2,Low,16,1.46,High,No,8,Cash,True,False,False,6.5,11,3,8,Bronze,App,7,-51,2276,False,Premium,293,42.64,15769.22,100167.0,246.9972727272727,1.7272727272727273,5.5,2732.245
CUST100168,32,Male,Shymkent,High,1.24,9,9560.11,71.72,15,Electronics,169,0.31,False,0.06,0.3,Medium,11,3.84,Medium,No,4,Card,False,True,True,18.71,1,31,34,Platinum,SMS,6,42,2457,True,Premium,102,37.9,6576.42,100168.0,638.3406666666667,1.7333333333333334,32.5,4778.227000000001
