customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_score,spend_per_purchase,return_ratio,engagement_score_custom
CUST100089,33,Male,Karaganda,Low,34.5,6,6614.46,129.25,41,Electronics,345,0.59,False,0.53,0.5,High,4,1.43,High,No,5,Card,False,True,False,16.33,12,17,9,Silver,App,5,-59,764,True,Basic,320,45.1,14285.82,3316.7799999999997,157.48714285714286,0.09523809523809523,13.0
CUST100090,62,Male,Shymkent,Medium,94.06,2,9460.38,37.66,12,Beauty,67,0.93,False,0.42,0.76,Medium,9,4.51,High,Yes,8,Online Wallet,True,True,False,6.82,4,27,29,Silver,App,2,16,3479,True,,122,97.26,16669.79,4756.607999999999,727.7215384615384,0.6923076923076923,28.0
CUST100091,35,Male,Astana,Low,3.06,4,6195.81,427.64,2,Groceries,303,0.25,False,1.0,0.15,High,1,2.59,High,Yes,6,Cash,True,False,True,10.2,6,45,33,Bronze,Email,2,-11,1179,False,Premium,167,61.69,2773.88,3098.6230000000005,2065.27,0.3333333333333333,39.0
CUST100092,64,Male,Shymkent,Medium,75.17,0,361.81,296.57,25,Clothing,347,0.98,False,0.21,0.03,Low,7,4.06,Low,No,9,Online Wallet,False,True,False,9.42,7,3,5,Platinum,SMS,4,75,1349,False,Basic,318,21.52,9839.11,202.05599999999998,13.91576923076923,0.2692307692307692,4.0
CUST100093,41,Male,Astana,High,84.14,2,6542.11,133.78,24,Electronics,310,0.38,False,0.41,0.93,High,17,2.79,High,No,3,Card,False,True,False,15.75,10,10,30,Silver,Email,7,-89,1876,False,Basic,132,97.77,18018.98,3292.897,261.6844,0.68,20.0
CUST100094,43,Female,Almaty,Low,27.71,7,9453.04,174.67,31,Groceries,171,0.38,True,0.71,0.31,Medium,13,4.65,Medium,Yes,5,Online Wallet,False,False,True,14.2,12,7,25,Platinum,Social Media,2,96,1604,False,,176,81.91,19679.23,4732.233,295.4075,0.40625,16.0
CUST100095,42,Female,Almaty,Low,21.47,2,3650.55,215.7,4,Groceries,326,0.24,False,0.7,0.79,Medium,5,3.81,Low,No,4,Cash,True,False,True,12.83,3,21,13,Bronze,App,6,93,1519,False,Basic,53,70.53,12895.95,1830.7160000000001,730.11,1.0,17.0
CUST100096,62,Female,Karaganda,High,91.48,7,9342.2,341.79,44,Beauty,312,0.97,True,0.57,0.32,High,3,2.36,Medium,Yes,5,Cash,True,False,True,10.79,2,35,18,Platinum,Email,5,83,2038,True,Basic,222,42.42,17982.56,4697.944,207.60444444444445,0.06666666666666667,26.5
CUST100097,58,Male,Karaganda,Low,76.4,8,6739.14,236.75,34,Groceries,353,0.04,False,0.95,0.0,Medium,7,4.45,High,Yes,6,Online Wallet,True,True,True,2.97,14,38,38,Platinum,Email,9,95,1674,False,,1,55.09,5028.43,3391.09,192.54685714285716,0.2,38.0
CUST100098,46,Female,Shymkent,High,11.34,5,1979.37,200.93,6,Beauty,263,0.47,False,0.25,0.22,Low,0,1.35,Low,No,5,Card,False,True,True,6.26,11,44,18,Silver,App,0,32,1574,True,Basic,115,0.46,15510.01,993.087,282.76714285714286,0.0,31.0
CUST100099,32,Male,Karaganda,High,21.22,6,1538.53,391.33,31,Groceries,183,0.37,True,0.57,0.11,Medium,15,1.3,Medium,No,1,Cash,True,False,True,1.34,8,21,19,Gold,Email,1,-57,1192,False,,265,14.3,17318.4,772.631,48.0790625,0.46875,20.0
CUST100100,62,Female,Shymkent,Low,62.14,5,1845.37,40.57,39,Clothing,9,0.16,False,0.81,0.82,Medium,3,3.22,Medium,Yes,6,Cash,True,True,True,12.39,13,8,15,Platinum,SMS,7,-2,1319,False,Basic,268,44.04,18995.72,940.727,46.134249999999994,0.075,11.5
CUST100101,18,Male,Almaty,High,41.94,7,7022.32,328.01,24,Clothing,192,0.71,False,0.23,0.17,High,10,3.93,Medium,No,6,Cash,True,True,False,3.41,0,25,4,Platinum,SMS,3,-29,3008,False,Premium,8,49.3,11590.64,3521.7419999999997,280.89279999999997,0.4,14.5
CUST100102,42,Female,Almaty,High,50.42,6,5936.26,227.22,25,Beauty,255,0.9,True,0.87,0.99,Medium,16,3.4,Low,Yes,1,Online Wallet,True,True,True,3.44,11,36,24,Bronze,Social Media,1,50,423,True,Basic,65,72.75,19702.88,2980.0560000000005,228.3176923076923,0.6153846153846154,30.0
CUST100103,24,Male,Astana,High,95.15,9,4609.88,170.75,5,Clothing,44,0.24,False,0.64,0.61,Medium,3,3.65,Medium,No,0,Card,True,True,True,12.85,14,33,36,Gold,SMS,6,-33,2443,True,Premium,260,64.3,15322.11,2332.885,768.3133333333334,0.5,34.5
CUST100104,26,Female,Shymkent,Low,42.02,0,2707.21,464.15,10,Electronics,166,0.5,False,0.38,0.32,Low,15,2.04,Low,No,5,Card,True,False,True,14.21,10,41,14,Bronze,App,7,72,3307,True,Basic,291,86.61,10844.98,1363.211,246.11,1.3636363636363635,27.5
CUST100105,41,Male,Almaty,High,88.17,2,9081.59,390.08,18,Beauty,301,0.58,False,0.65,0.5,Low,19,4.51,Low,No,2,Card,True,True,False,2.76,5,35,0,Platinum,Email,7,-23,1448,False,Basic,223,22.46,1295.77,4563.446,477.9784210526316,1.0,17.5
CUST100106,18,Female,Almaty,Medium,66.07,2,2216.06,113.53,29,Groceries,230,0.39,True,0.93,0.96,High,12,4.89,Medium,No,4,Card,True,True,True,10.2,3,20,10,Silver,Social Media,0,-36,1858,True,Basic,138,74.71,1143.79,1125.4509999999998,73.86866666666667,0.4,15.0
CUST100107,61,Male,Shymkent,Medium,12.16,2,2907.7,327.91,11,Electronics,272,0.92,False,0.99,0.64,High,11,2.55,High,Yes,1,Online Wallet,True,False,False,2.73,6,16,26,Platinum,Email,0,-32,771,False,,40,36.95,16127.95,1455.2979999999998,242.3083333333333,0.9166666666666666,21.0
CUST100108,25,Female,Astana,High,74.45,3,643.69,412.03,49,Beauty,81,0.46,False,0.28,0.75,High,6,2.64,Medium,Yes,3,Card,True,False,False,2.51,4,14,7,Silver,App,4,7,3567,True,,144,47.7,16632.35,342.98,12.873800000000001,0.12,10.5
CUST100109,41,Female,Astana,Medium,52.02,0,2825.72,494.72,30,Beauty,225,0.98,False,0.91,0.49,Low,12,2.82,High,Yes,4,Card,False,True,True,13.06,0,23,17,Silver,Social Media,3,32,1481,False,Basic,29,90.08,17773.05,1426.0659999999998,91.15225806451612,0.3870967741935484,20.0
CUST100110,28,Female,Astana,Low,22.51,1,9236.69,350.72,43,Beauty,127,0.3,True,0.04,0.53,Low,6,1.8,High,No,0,Cash,True,False,True,15.15,14,35,4,Silver,Social Media,5,-81,2445,False,Premium,124,44.5,10620.19,4623.898,209.92477272727274,0.13636363636363635,19.5
CUST100111,68,Male,Astana,High,28.95,4,1957.28,346.89,5,Beauty,322,0.07,False,0.01,0.98,Low,5,1.56,Medium,Yes,6,Card,False,False,False,6.05,1,42,6,Platinum,Social Media,2,-53,1435,True,,292,11.5,2349.72,986.3249999999999,326.2133333333333,0.8333333333333334,24.0
CUST100112,34,Male,Almaty,Low,55.73,5,2119.23,308.58,6,Groceries,331,0.57,False,0.6,0.6,Medium,16,4.11,Low,No,0,Online Wallet,True,False,False,8.86,7,23,22,Platinum,Email,3,-95,3480,False,Premium,344,59.57,17902.46,1073.134,302.7471428571429,2.2857142857142856,22.5
CUST100113,25,Male,Shymkent,Medium,60.17,8,6039.78,24.8,14,Groceries,189,0.82,False,0.48,0.54,Medium,13,3.43,Medium,Yes,5,Online Wallet,False,False,False,10.71,7,25,29,Silver,Email,1,86,674,True,Premium,242,73.45,7617.85,3035.341,402.652,0.8666666666666667,27.0
CUST100114,52,Male,Shymkent,Medium,96.82,1,5712.84,294.6,16,Clothing,67,0.39,False,0.47,0.87,Medium,6,1.6,Low,No,1,Online Wallet,True,False,False,17.6,4,9,24,Silver,SMS,1,13,1169,False,Basic,93,42.45,13419.37,2884.266,336.0494117647059,0.35294117647058826,16.5
CUST100115,52,Male,Almaty,Medium,85.47,8,1841.99,403.5,14,Beauty,163,0.19,False,0.23,0.45,Low,17,2.98,High,Yes,9,Online Wallet,True,False,False,13.11,1,30,16,Silver,App,8,70,2431,False,Premium,66,95.91,17561.75,943.236,122.79933333333334,1.1333333333333333,23.0
CUST100116,50,Female,Almaty,Medium,20.58,6,1627.22,200.73,33,Clothing,8,0.74,True,0.6,0.47,Medium,0,4.98,High,Yes,4,Online Wallet,False,True,False,17.27,14,0,23,Bronze,Social Media,8,-31,3199,False,,361,43.72,2785.41,819.784,47.85941176470588,0.0,11.5
CUST100117,22,Male,Almaty,Low,77.4,8,1258.07,295.55,37,Electronics,162,0.27,True,0.02,0.71,High,16,3.11,High,No,8,Card,True,False,True,5.44,3,41,28,Bronze,SMS,1,-2,1166,True,Basic,219,24.17,12551.16,649.055,33.10710526315789,0.42105263157894735,34.5
CUST100118,59,Female,Karaganda,High,0.83,3,8624.75,463.61,5,Groceries,216,0.77,True,0.43,0.16,Low,19,4.65,Low,No,6,Online Wallet,False,True,False,10.93,1,45,38,Silver,Social Media,0,2,1965,True,Premium,158,64.79,17369.02,4308.824,1437.4583333333333,3.1666666666666665,41.5
CUST100119,56,Female,Shymkent,Low,12.98,6,6578.91,90.16,40,Beauty,51,0.26,False,0.37,0.13,Medium,4,4.34,Low,Yes,8,Cash,False,False,False,14.0,13,37,24,Gold,Social Media,5,-19,2211,True,Basic,321,97.86,1964.43,3292.5489999999995,160.46121951219513,0.0975609756097561,30.5
CUST100120,58,Male,Shymkent,High,19.97,0,9539.11,143.84,14,Groceries,117,0.56,True,0.19,0.62,High,10,1.44,Low,Yes,4,Card,False,False,False,5.29,13,22,10,Gold,Email,7,-15,2821,False,Basic,131,27.91,759.79,4773.546,635.9406666666667,0.6666666666666666,16.0
CUST100121,45,Female,Shymkent,Medium,59.72,7,1741.75,59.61,40,Electronics,345,0.89,True,0.51,0.18,High,14,2.62,High,No,6,Cash,False,False,True,4.19,6,20,3,Silver,Email,1,-71,267,False,Premium,207,6.3,2697.75,885.9910000000001,42.48170731707317,0.34146341463414637,11.5
CUST100122,24,Male,Astana,Medium,19.47,6,4659.98,252.62,9,Clothing,100,0.2,True,0.69,0.44,Low,12,3.24,Medium,Yes,7,Cash,False,True,False,13.45,7,38,13,Platinum,App,6,-41,404,True,Premium,95,61.71,19775.56,2333.4309999999996,465.99799999999993,1.2,25.5
CUST100123,26,Male,Almaty,Medium,36.53,6,7456.16,420.63,27,Groceries,111,0.82,False,0.81,0.8,Medium,3,3.6,Medium,No,7,Online Wallet,True,False,True,4.23,5,46,38,Silver,SMS,0,70,1362,True,,334,26.62,14645.47,3738.439,266.2914285714286,0.10714285714285714,42.0
CUST100124,25,Male,Almaty,Medium,24.28,1,2214.13,220.43,3,Groceries,346,0.27,False,0.46,0.31,Low,1,2.17,High,Yes,9,Online Wallet,True,True,True,13.44,8,11,6,Gold,SMS,8,-33,748,False,Basic,281,66.33,12019.43,1114.1490000000001,553.5325,0.25,8.5
CUST100125,29,Female,Almaty,Low,33.74,9,6878.3,39.57,10,Beauty,313,0.66,False,0.24,0.74,High,6,1.03,High,Yes,7,Cash,False,True,True,5.73,11,42,5,Gold,App,2,90,3253,False,Premium,355,13.39,11753.16,3448.072,625.3000000000001,0.5454545454545454,23.5
CUST100126,51,Male,Karaganda,High,94.25,8,4790.65,135.45,48,Groceries,151,0.24,False,0.21,0.33,High,14,2.24,Low,Yes,6,Online Wallet,True,True,True,9.25,0,17,29,Silver,App,9,30,141,False,Basic,152,6.72,14739.36,2420.7999999999997,97.76836734693877,0.2857142857142857,23.0
CUST100127,50,Male,Shymkent,High,99.74,7,4365.21,445.4,11,Beauty,58,0.11,False,0.58,0.04,High,9,3.27,Medium,No,2,Online Wallet,True,False,False,11.57,7,21,5,Gold,Email,7,93,2456,False,Premium,229,23.46,11242.85,2210.727,363.7675,0.75,13.0
CUST100128,65,Male,Almaty,Medium,68.57,0,6485.48,280.97,34,Clothing,36,0.66,False,0.39,0.09,High,19,2.4,Medium,Yes,9,Card,False,False,True,8.26,4,43,22,Silver,App,7,-75,1021,False,Basic,68,82.66,125.72,3259.5109999999995,185.29942857142856,0.5428571428571428,32.5
CUST100129,40,Female,Karaganda,Low,57.23,0,4730.18,457.47,1,Beauty,103,0.59,False,0.32,0.43,High,12,2.52,Low,Yes,3,Card,False,False,False,6.26,0,5,16,Platinum,SMS,1,16,1806,True,,251,2.03,4633.55,2379.859,2365.09,6.0,10.5
CUST100130,41,Male,Almaty,Medium,70.84,4,8218.13,418.05,10,Clothing,235,0.4,False,0.52,0.32,Medium,0,4.35,High,Yes,6,Card,True,True,False,18.43,8,33,11,Platinum,Email,2,42,645,True,Basic,358,50.77,14579.23,4130.317,747.1027272727272,0.0,22.0
CUST100131,54,Female,Astana,High,77.17,1,9312.16,210.07,6,Electronics,37,0.04,False,0.56,0.47,Medium,9,2.67,High,No,0,Card,True,False,False,18.9,1,26,6,Gold,SMS,6,-37,1855,True,Basic,316,92.64,17518.05,4677.431,1330.3085714285714,1.2857142857142858,16.0
CUST100132,52,Female,Shymkent,High,73.9,0,5929.7,318.6,8,Clothing,14,0.48,True,0.23,0.52,High,3,4.87,Medium,Yes,4,Online Wallet,True,False,False,4.55,1,9,18,Silver,App,8,71,1688,True,,178,13.72,11607.14,2986.42,658.8555555555555,0.3333333333333333,13.5
CUST100133,61,Male,Karaganda,Low,8.19,9,3075.89,333.89,31,Clothing,143,0.15,True,0.38,0.94,Medium,2,1.66,High,No,7,Card,False,True,True,17.93,11,14,4,Gold,Email,0,70,3269,True,,238,64.34,11900.82,1540.002,96.1215625,0.0625,9.0
CUST100134,57,Female,Almaty,High,31.03,7,7794.5,374.66,6,Electronics,310,0.36,True,0.71,0.47,Low,2,1.36,Low,No,0,Cash,True,True,False,2.04,10,38,37,Bronze,Email,1,39,155,False,Basic,170,14.64,14950.57,3906.159,1113.5,0.2857142857142857,37.5
CUST100135,39,Female,Shymkent,Low,34.34,3,1787.85,169.82,31,Electronics,249,0.59,True,0.39,0.86,Medium,9,1.85,Low,No,2,Card,False,False,True,1.61,0,14,19,Bronze,App,9,19,2377,True,,280,91.79,13643.28,902.427,55.8703125,0.28125,16.5
CUST100136,44,Male,Karaganda,Medium,36.93,1,1040.41,148.05,34,Groceries,281,0.94,False,0.44,0.85,Low,14,1.35,Medium,Yes,8,Card,True,True,True,13.62,8,49,8,Bronze,Social Media,0,27,56,False,,27,62.42,18492.2,528.484,29.726000000000003,0.4,28.5
CUST100137,52,Male,Shymkent,Medium,34.43,4,5235.44,343.87,40,Clothing,238,0.51,True,0.64,0.89,Low,12,2.0,Medium,Yes,1,Card,True,True,False,6.84,0,0,7,Bronze,App,9,-57,619,True,Basic,32,76.5,11215.46,2625.649,127.69365853658536,0.2926829268292683,3.5
CUST100138,18,Male,Shymkent,Low,78.71,5,6502.68,410.28,29,Beauty,294,0.19,False,0.19,0.54,Low,14,3.18,Low,No,2,Online Wallet,True,True,False,6.53,14,16,25,Silver,Email,4,-59,3218,True,,2,57.55,4960.11,3272.153,216.756,0.4666666666666667,20.5
CUST100139,52,Female,Astana,Medium,74.76,7,8366.48,210.05,3,Electronics,46,0.95,True,0.87,0.29,Low,13,2.04,High,Yes,5,Online Wallet,True,False,True,9.04,6,27,23,Platinum,Social Media,0,61,1127,False,,326,68.86,17692.64,4203.067999999999,2091.62,3.25,25.0
CUST100140,54,Male,Shymkent,Low,0.46,6,9556.6,163.93,22,Electronics,91,0.03,True,0.34,0.79,Medium,18,4.27,Medium,Yes,9,Card,True,False,False,4.41,5,9,15,Silver,App,3,28,2346,True,,79,99.7,17117.72,4774.838,415.504347826087,0.782608695652174,12.0
CUST100141,64,Female,Karaganda,Medium,29.64,6,8746.05,413.64,12,Groceries,176,0.64,True,0.69,0.32,Low,1,2.44,High,No,6,Online Wallet,False,True,False,17.73,14,41,1,Silver,Email,5,-58,2431,False,Basic,281,72.89,15023.65,4381.717,672.7730769230768,0.07692307692307693,21.0
CUST100142,31,Female,Shymkent,Medium,62.37,0,9888.13,345.04,38,Clothing,164,0.26,True,0.3,0.9,High,6,2.62,High,Yes,3,Cash,True,False,True,2.87,0,7,24,Bronze,Email,9,-25,3305,True,Basic,27,41.54,15608.46,4961.576,253.54179487179485,0.15384615384615385,15.5
CUST100143,20,Female,Karaganda,High,12.03,2,4809.43,175.06,19,Groceries,37,0.76,False,0.65,0.1,Medium,11,1.35,Medium,Yes,4,Card,True,True,True,14.57,9,2,23,Silver,SMS,3,11,703,True,,268,42.67,19511.58,2406.1240000000003,240.47150000000002,0.55,12.5
CUST100144,18,Female,Shymkent,High,7.12,2,3233.72,267.18,7,Beauty,99,0.33,True,0.28,0.68,Low,19,2.08,Low,Yes,1,Cash,True,False,False,6.01,2,26,27,Gold,App,6,99,3003,False,Basic,229,90.11,6427.16,1615.196,404.215,2.375,26.5
CUST100145,22,Female,Almaty,Low,82.84,6,4651.09,480.63,23,Clothing,61,0.43,True,0.75,0.48,High,1,1.48,Low,No,1,Card,False,True,False,11.57,0,24,28,Bronze,SMS,4,-44,1128,True,Basic,341,72.3,16844.63,2350.197,193.79541666666668,0.041666666666666664,26.0
CUST100146,43,Male,Astana,Medium,45.27,1,6476.89,376.19,13,Electronics,60,0.77,False,0.1,0.61,Medium,2,1.93,High,Yes,8,Online Wallet,True,True,True,11.57,0,11,35,Bronze,SMS,8,57,1533,True,Basic,206,59.3,7607.58,3251.626,462.63500000000005,0.14285714285714285,23.0
CUST100147,31,Male,Almaty,Medium,85.57,9,5121.84,114.72,4,Beauty,201,0.9,True,0.31,0.11,Medium,15,3.63,Medium,Yes,3,Online Wallet,True,True,True,6.24,10,20,24,Platinum,Social Media,6,67,729,False,,70,45.48,17270.6,2583.591,1024.368,3.0,22.0
CUST100148,56,Female,Astana,Medium,82.36,6,6377.79,151.04,21,Groceries,117,0.18,False,0.57,0.97,High,7,2.53,High,Yes,0,Card,True,False,False,15.56,10,2,2,Gold,Social Media,9,-31,545,False,,9,21.04,7745.11,3212.203,289.89954545454543,0.3181818181818182,2.0
CUST100149,44,Female,Karaganda,High,89.34,8,8878.55,136.28,14,Clothing,7,0.3,False,0.63,0.71,Low,15,1.08,Medium,Yes,1,Online Wallet,True,True,True,5.46,0,3,3,Platinum,Email,4,-74,698,True,Basic,289,81.06,6057.28,4463.076999999999,591.9033333333333,1.0,3.0
CUST100150,26,Male,Astana,Low,4.83,0,1741.54,424.93,36,Beauty,293,0.0,False,0.14,0.29,High,8,2.07,Medium,No,2,Online Wallet,False,False,False,2.72,2,43,33,Silver,App,8,95,759,False,,76,89.4,10055.57,870.6189999999999,47.06864864864865,0.21621621621621623,38.0
CUST100151,32,Male,Shymkent,Low,18.61,1,1290.61,322.5,7,Electronics,105,0.86,False,0.32,0.89,Low,18,4.49,Low,Yes,7,Cash,True,True,True,2.95,7,17,28,Gold,SMS,1,57,249,False,Basic,212,53.03,361.27,647.2879999999999,161.32625,2.25,22.5
CUST100152,32,Female,Shymkent,Low,29.61,5,5035.34,470.3,13,Groceries,291,0.95,False,0.1,0.45,Low,17,2.51,High,Yes,8,Online Wallet,False,True,False,18.55,10,29,1,Gold,SMS,7,-73,1255,True,,243,61.16,17979.19,2523.153,359.6671428571429,1.2142857142857142,15.0
CUST100153,43,Female,Almaty,Medium,13.62,1,9819.5,50.01,35,Groceries,55,0.28,False,0.83,0.19,High,2,3.25,Low,Yes,8,Cash,False,True,False,9.93,6,31,34,Gold,App,8,-23,2170,True,Premium,56,66.78,13307.56,4913.436000000001,272.7638888888889,0.05555555555555555,32.5
CUST100154,59,Male,Astana,Low,48.55,1,684.53,30.74,49,Electronics,44,0.38,True,0.98,0.43,Low,3,2.91,Medium,No,7,Online Wallet,False,True,False,17.07,7,3,34,Bronze,App,4,-71,2395,False,Basic,183,55.23,18008.81,356.22999999999996,13.6906,0.06,18.5
CUST100155,30,Male,Karaganda,High,79.9,4,9866.92,339.72,33,Clothing,305,0.43,False,0.28,0.32,Low,14,4.89,High,Yes,8,Card,False,True,True,17.45,12,29,11,Platinum,App,1,-45,958,False,Basic,285,67.48,7803.81,4954.63,290.2035294117647,0.4117647058823529,20.0
CUST100156,68,Female,Karaganda,High,95.12,6,9680.3,136.98,11,Clothing,19,0.41,True,0.48,0.71,Medium,0,2.12,Medium,Yes,3,Online Wallet,True,True,True,13.83,10,21,14,Gold,SMS,4,-46,3635,False,,64,21.24,2305.34,4868.686,806.6916666666666,0.0,17.5
CUST100157,49,Male,Shymkent,Low,88.96,3,2996.74,341.19,39,Groceries,182,0.39,False,0.51,0.02,Low,17,3.83,High,Yes,9,Online Wallet,False,True,False,19.22,3,11,33,Silver,SMS,0,-36,1562,False,Premium,65,79.86,3887.52,1521.658,74.9185,0.425,22.0
CUST100158,56,Male,Karaganda,Medium,45.73,5,8920.94,363.12,25,Electronics,101,0.48,False,0.16,0.88,Low,4,3.39,Medium,No,5,Card,True,False,False,14.29,0,48,13,Bronze,SMS,7,88,2044,False,Basic,80,73.5,12752.59,4473.389,343.11307692307696,0.15384615384615385,30.5
CUST100159,66,Female,Shymkent,High,63.65,2,176.81,155.72,46,Clothing,362,0.15,True,0.67,0.43,High,19,3.48,High,Yes,1,Online Wallet,False,False,False,14.59,5,49,13,Bronze,App,5,-94,2706,False,Premium,166,46.04,11525.34,103.7,3.7619148936170212,0.40425531914893614,31.0
CUST100160,69,Female,Shymkent,High,23.07,3,4595.21,476.57,39,Beauty,347,0.06,False,0.52,0.11,Medium,15,4.23,Medium,No,9,Cash,True,False,True,2.82,13,49,14,Silver,Social Media,6,-84,2478,True,Premium,7,44.17,19822.61,2301.526,114.88025,0.375,31.5
CUST100161,49,Female,Shymkent,Medium,40.3,3,4081.02,388.5,24,Clothing,287,0.72,False,0.51,0.77,Low,1,1.67,High,Yes,5,Cash,True,False,False,18.37,7,38,14,Platinum,SMS,1,-29,2141,False,Premium,215,31.0,14356.68,2052.4,163.2408,0.04,26.0
CUST100162,21,Male,Almaty,Medium,87.12,3,9036.31,186.84,22,Clothing,203,0.85,False,0.06,0.99,High,4,4.38,Low,No,3,Card,False,True,True,5.1,9,15,19,Bronze,Email,2,-12,298,False,,242,55.34,3722.19,4543.491,392.88304347826084,0.17391304347826086,17.0
CUST100163,47,Female,Almaty,Low,2.92,0,4775.73,209.0,43,Groceries,200,0.81,True,0.08,0.9,Low,19,1.41,High,No,0,Card,True,True,False,17.59,3,27,12,Silver,SMS,7,27,1146,True,Basic,342,95.3,2263.74,2384.941,108.53931818181817,0.4318181818181818,19.5
CUST100164,54,Male,Shymkent,High,53.28,3,4237.59,359.36,48,Groceries,42,0.63,False,0.96,0.16,Medium,16,3.66,Medium,Yes,0,Card,False,False,True,14.89,5,2,9,Bronze,App,0,24,2535,True,,305,29.94,17079.78,2131.579,86.48142857142858,0.32653061224489793,5.5
CUST100165,40,Female,Shymkent,High,87.28,3,6431.99,155.5,49,Groceries,334,0.97,True,0.94,0.22,High,19,1.83,High,Yes,4,Cash,False,True,False,13.31,12,46,27,Bronze,SMS,6,-3,1018,True,Basic,206,82.44,3272.5,3238.379,128.6398,0.38,36.5
CUST100166,56,Female,Shymkent,Low,12.2,5,3820.41,151.21,46,Clothing,1,0.0,False,0.02,0.99,Medium,5,3.57,High,Yes,8,Card,True,True,True,7.27,4,24,36,Bronze,App,1,-6,2298,False,Premium,189,43.47,515.61,1912.865,81.28531914893617,0.10638297872340426,30.0
CUST100167,62,Male,Karaganda,Low,98.25,8,5411.94,314.33,22,Electronics,211,0.32,True,0.54,0.2,Low,16,1.46,High,No,8,Cash,True,False,False,6.5,11,3,8,Bronze,App,7,-51,2276,False,Premium,293,42.64,15769.22,2732.245,235.30173913043475,0.6956521739130435,5.5
CUST100168,32,Male,Shymkent,High,1.24,9,9560.11,71.72,15,Electronics,169,0.31,False,0.06,0.3,Medium,11,3.84,Medium,No,4,Card,False,True,True,18.71,1,31,34,Platinum,SMS,6,42,2457,True,Premium,102,37.9,6576.42,4778.227000000001,597.506875,0.6875,32.5
CUST100169,60,Female,Shymkent,High,88.61,5,2105.91,496.7,18,Electronics,142,0.35,True,0.79,0.62,Medium,19,2.29,High,Yes,9,Cash,True,False,False,13.13,2,32,16,Silver,Email,7,5,1630,False,,293,95.37,3386.71,1075.738,110.83736842105263,1.0,24.0
CUST100170,46,Female,Astana,Medium,35.37,5,4643.24,147.18,44,Beauty,92,0.8,False,0.05,0.29,High,10,3.66,High,No,1,Card,False,False,True,2.67,10,20,11,Gold,SMS,1,92,2054,True,Premium,171,48.1,18544.3,2330.2309999999998,103.1831111111111,0.2222222222222222,15.5
CUST100171,53,Male,Astana,Medium,13.27,6,252.24,194.44,45,Groceries,121,0.35,True,0.55,0.38,Low,17,3.19,Medium,Yes,0,Online Wallet,False,False,False,9.72,14,10,14,Platinum,App,4,-13,3491,False,,22,56.34,4152.32,126.701,5.483478260869566,0.3695652173913043,12.0
CUST100172,30,Female,Astana,High,15.74,6,8438.15,116.01,32,Clothing,212,0.53,True,0.62,0.74,High,7,1.9,Medium,Yes,4,Card,False,False,True,17.64,0,14,4,Platinum,Email,1,79,2785,True,Basic,185,57.14,14873.0,4222.397,255.70151515151514,0.21212121212121213,9.0
CUST100173,49,Male,Astana,High,70.12,0,1010.97,323.53,36,Clothing,255,0.61,False,0.1,0.59,High,14,3.13,High,Yes,2,Cash,True,False,False,9.1,2,12,0,Gold,App,7,9,2903,True,Basic,227,43.5,11251.89,523.721,27.323513513513515,0.3783783783783784,6.0
CUST100174,24,Male,Shymkent,Medium,87.07,7,1038.15,34.94,10,Electronics,249,0.85,False,0.59,0.81,Low,10,1.64,High,No,0,Cash,False,False,False,13.41,2,45,17,Gold,App,9,20,36,True,Premium,332,27.37,6929.63,543.196,94.37727272727274,0.9090909090909091,31.0
CUST100175,68,Female,Astana,Low,64.11,0,8840.11,464.27,9,Beauty,104,0.62,True,0.94,0.78,Low,8,4.97,Medium,Yes,0,Card,True,False,False,15.93,7,3,15,Gold,SMS,6,48,788,True,Basic,111,82.27,11496.42,4437.688,884.0110000000001,0.8,9.0
